TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202101040600,146.0,14.0,1.1,1025.5,1033.4,-5.2,-8.4,78.0,3.2,-,0.0,0.0,-,1158.0,-4.8,3.0,53.0
202101040700,146.0,11.0,1.4,1025.0,1032.9,-5.8,-8.5,81.0,3.2,-,0.0,0.0,-,1051.0,-4.2,3.0,35.0
202101040800,146.0,11.0,1.1,1023.9,1031.8,-5.0,-8.7,75.0,3.2,-,1.0,1.0,Sc,1331.0,-4.5,3.0,38.0
202101040900,146.0,5.0,0.8,1024.0,1031.8,-3.7,-8.5,69.0,3.2,-,0.0,0.0,-,1628.0,-2.3,3.0,34.0
202101041000,146.0,29.0,1.6,1025.4,1033.2,-2.4,-7.7,67.0,3.4,-,3.0,3.0,Sc,1578.0,-0.5,3.0,38.0
202101041100,146.0,11.0,1.0,1025.2,1032.9,-0.2,-7.2,59.0,3.6,-,8.0,8.0,Sc,1824.0,0.8,3.0,32.0
202101041200,146.0,23.0,1.3,1023.8,1031.5,2.1,-8.6,45.0,3.2,-,5.0,5.0,Sc,2000.0,1.9,3.0,19.0
202101041300,146.0,34.0,1.3,1022.7,1030.3,3.3,-8.1,43.0,3.3,-,8.0,8.0,Sc,1987.0,2.8,3.0,20.0
202101041400,146.0,34.0,1.6,1021.9,1029.5,3.3,-6.4,49.0,3.8,-,9.0,9.0,Sc,1764.0,2.5,3.0,48.0
202101041500,146.0,34.0,1.2,1022.1,1029.7,4.0,-6.5,46.0,3.8,-,9.0,9.0,Sc,1978.0,4.6,3.0,49.0
202101041600,146.0,11.0,1.2,1021.0,1028.6,4.8,-5.5,47.0,4.1,-,9.0,9.0,Sc,1953.0,3.2,3.0,50.0
