TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202103130600,156.0,25.0,0.7,1013.9,1022.6,5.4,4.9,97.0,8.7,19,0.0,0.0,-,479.0,3.7,3.0,18.0
202103130700,156.0,0.0,0.3,1014.0,1022.8,5.0,4.7,98.0,8.5,19,0.0,0.0,-,760.0,3.5,3.0,8.0
202103130800,156.0,25.0,0.7,1014.3,1023.0,5.6,5.3,98.0,8.9,19,0.0,0.0,-,743.0,4.5,3.0,1.0
202103130900,156.0,23.0,0.7,1014.7,1023.4,7.2,6.5,96.0,9.7,19,0.0,0.0,-,923.0,8.4,3.0,33.0
202103131000,156.0,23.0,1.2,1014.6,1023.2,9.0,6.6,85.0,9.7,19,0.0,0.0,-,1004.0,14.1,3.0,30.0
202103131100,156.0,23.0,2.0,1014.3,1022.9,10.8,6.9,77.0,9.9,-,0.0,0.0,-,1000.0,18.2,3.0,40.0
202103131200,156.0,27.0,1.9,1014.1,1022.6,12.7,5.8,63.0,9.2,-,0.0,0.0,-,1425.0,21.3,3.0,43.0
202103131300,156.0,23.0,1.4,1013.3,1021.7,14.7,2.5,44.0,7.3,-,0.0,0.0,-,1967.0,23.2,3.0,32.0
202103131400,156.0,23.0,2.3,1012.1,1020.5,15.5,4.8,49.0,8.6,-,4.0,4.0,Sc,1651.0,23.3,3.0,57.0
202103131500,156.0,25.0,1.7,1011.4,1019.7,16.3,4.0,44.0,8.1,-,5.0,5.0,Sc,1664.0,23.6,3.0,58.0
202103131600,156.0,27.0,1.5,1011.2,1019.6,15.4,4.1,47.0,8.2,-,6.0,6.0,Sc,1735.0,20.9,3.0,64.0
202103131700,156.0,29.0,1.6,1011.2,1019.6,14.0,4.2,52.0,8.2,-,6.0,6.0,Sc,1618.0,17.8,3.0,54.0
202103131800,156.0,29.0,1.7,1011.4,1019.9,12.7,3.6,54.0,7.9,-,0.0,0.0,-,1834.0,14.1,3.0,42.0
202103131900,156.0,32.0,0.9,1011.6,1020.1,10.9,4.1,63.0,8.2,-,0.0,0.0,-,1366.0,11.1,3.0,31.0
202103132000,156.0,0.0,0.4,1011.9,1020.4,9.7,3.8,67.0,8.0,-,0.0,0.0,-,1322.0,9.3,3.0,19.0
202103132100,156.0,29.0,0.6,1012.3,1020.9,9.0,4.0,71.0,8.1,-,0.0,0.0,-,1209.0,8.3,3.0,19.0
202103132200,156.0,0.0,0.2,1012.2,1020.8,8.7,4.3,74.0,8.3,-,0.0,0.0,-,1115.0,7.5,3.0,11.0
202103132300,156.0,27.0,0.6,1012.2,1020.8,8.3,4.1,75.0,8.2,-,0.0,0.0,-,1100.0,6.9,3.0,7.0
202103140000,156.0,23.0,0.9,1012.0,1020.6,7.4,3.9,79.0,8.1,-,0.0,0.0,-,1002.0,6.4,3.0,9.0
202103140100,156.0,25.0,0.8,1011.8,1020.5,6.8,4.2,84.0,8.2,19,0.0,0.0,-,847.0,5.8,3.0,24.0
202103140200,156.0,23.0,0.7,1012.0,1020.7,6.7,4.6,87.0,8.5,19,0.0,0.0,-,762.0,5.3,3.0,11.0
202103140300,156.0,25.0,1.0,1011.9,1020.6,6.0,4.3,89.0,8.3,19,0.0,0.0,-,724.0,4.8,3.0,20.0
202103140400,156.0,25.0,0.5,1011.6,1020.3,5.5,4.6,94.0,8.5,19,0.0,0.0,-,563.0,4.4,3.0,18.0
202103140500,156.0,0.0,0.4,1011.9,1020.6,5.2,4.4,95.0,8.4,19,0.0,0.0,-,507.0,4.1,3.0,20.0
202103140600,156.0,0.0,0.3,1012.5,1021.2,5.0,4.2,95.0,8.2,19,0.0,0.0,-,479.0,4.0,3.0,12.0
202103140700,156.0,25.0,0.7,1012.8,1021.5,4.5,3.9,96.0,8.1,19,0.0,0.0,-,423.0,3.8,3.0,14.0
202103140800,156.0,0.0,0.1,1013.4,1022.1,5.2,4.6,96.0,8.5,19,0.0,0.0,-,481.0,5.0,3.0,13.0
202103140900,156.0,23.0,1.0,1014.2,1022.9,6.8,5.4,91.0,9.0,19,0.0,0.0,-,589.0,8.7,3.0,22.0
202103141000,156.0,23.0,1.0,1014.3,1022.9,8.9,5.8,81.0,9.2,19,0.0,0.0,-,727.0,13.6,3.0,34.0
202103141100,156.0,23.0,1.0,1013.9,1022.4,11.0,4.2,63.0,8.2,19,0.0,0.0,-,1026.0,18.0,3.0,39.0
202103141200,156.0,20.0,0.6,1013.3,1021.8,12.7,3.8,55.0,8.0,-,0.0,0.0,-,1012.0,21.1,3.0,49.0
202103141300,156.0,25.0,1.7,1012.7,1021.1,15.0,4.0,48.0,8.1,40,4.0,4.0,Sc,753.0,23.6,3.0,61.0
202103141400,156.0,34.0,2.2,1011.8,1020.2,15.7,2.8,42.0,7.5,40,4.0,4.0,Sc,908.0,23.1,3.0,63.0
202103141500,156.0,36.0,1.5,1011.0,1019.4,15.2,1.6,40.0,6.9,40,3.0,3.0,Sc,1155.0,22.6,3.0,69.0
202103141600,156.0,5.0,2.4,1010.8,1019.2,15.7,2.8,42.0,7.5,-,2.0,2.0,Sc,1149.0,21.5,3.0,62.0
202103141700,156.0,2.0,2.3,1010.6,1019.0,14.6,1.4,41.0,6.8,-,0.0,0.0,-,1071.0,18.2,3.0,60.0
202103141800,156.0,2.0,1.8,1010.7,1019.1,13.1,1.1,44.0,6.6,40,0.0,0.0,-,914.0,14.2,3.0,52.0
202103141900,156.0,2.0,0.9,1011.2,1019.7,12.2,1.7,49.0,6.9,40,5.0,0.0,-,754.0,11.4,3.0,57.0
