TM,PM10_yanan,PM10_qingdao,PM10_chifeng,PM10_dalian
202007141800,75.5,23.0,200.0,48.0
202007142100,85.0,19.0,206.0,75.0
202007150000,68.0,22.0,84.0,94.0
202007150300,67.0,32.0,162.0,70.0
202007150600,44.0,31.0,443.0,87.0
202007150900,77.0,20.0,49.0,8.0
202007151200,106.0,26.0,71.0,75.0
202007151500,75.0,11.0,75.0,46.0
202007151800,44.0,23.0,31.0,59.0
202007152100,23.0,19.0,16.0,82.0
202007160000,83.0,30.0,38.0,54.0
202007160300,25.0,28.0,35.0,32.0
202007160600,41.0,10.0,27.0,65.0
202007160900,49.0,5.0,25.0,13.0
202007161200,83.0,11.0,38.0,51.0
202007161500,5.0,10.0,59.0,110.0
202007161800,29.0,16.0,17.0,75.0
202007162100,27.0,17.0,25.0,23.0
202007170000,90.0,9.0,31.0,76.0
202007170300,102.0,13.0,33.0,59.0
202007170600,63.0,26.0,16.0,72.0
202007170900,107.0,23.0,16.0,20.0
202007171200,97.0,45.0,21.0,48.0
202007171500,24.0,11.0,42.0,26.0
202007171800,13.0,38.0,49.0,36.0
202007172100,41.0,36.0,77.0,68.0
202007180000,109.0,72.0,64.0,33.0
202007180300,204.0,108.0,45.0,26.0
202007180600,112.0,99.0,35.0,42.0
202007180900,100.0,31.0,26.0,9.0
202007181200,75.0,60.0,59.0,5.0
202007181500,71.0,47.0,51.0,17.0
202007181800,37.0,61.0,5.0,18.0
202007182100,77.0,29.0,16.0,17.0
202007190000,33.0,72.0,56.0,24.0
202007190300,14.0,60.0,46.0,13.0
202007190600,24.0,40.0,81.0,15.0
202007190900,15.0,25.0,63.0,12.0
202007191200,15.0,42.0,96.0,20.0
202007191500,17.2,16.0,76.0,8.0
202007191800,19.4,22.0,45.0,2.0
202007200000,23.8,23.0,72.0,14.0
202007200300,26.0,60.0,75.0,11.0
202007200600,42.0,48.0,86.0,2.0
202007200900,33.0,34.0,49.0,22.0
202007201200,2.0,56.0,74.0,32.0
202007201500,85.0,30.0,87.0,10.0
202007201800,73.0,55.0,108.0,11.0
202007202100,61.0,38.0,77.0,64.0
202007210000,49.0,68.0,83.0,78.0
202007210300,37.0,52.0,115.0,78.0
202007210600,37.0,56.0,70.0,68.0
202007210900,28.0,51.0,91.0,18.0
202007211200,19.0,53.0,58.0,57.0
202007211500,101.0,39.0,202.0,31.0
202007211800,56.0,46.0,66.0,55.0
202007212100,11.0,52.0,112.0,31.0
202007220000,123.0,42.0,103.0,42.0
202007220300,79.0,16.0,100.0,87.0
202007220600,63.0,28.0,112.0,70.0
202007220900,36.0,45.0,136.0,55.0
202007221200,57.0,90.0,142.0,16.0
202007221500,13.0,99.0,267.0,23.0
202007221800,116.0,89.0,238.0,42.0
202007222100,93.5,29.0,172.0,37.0
202007230000,71.0,32.0,132.0,36.0
202007230300,179.0,18.0,280.0,18.0
202007230600,76.0,33.0,319.0,24.0
202007230900,58.0,32.0,238.0,17.0
202007231200,56.0,54.0,145.0,23.0
202007231500,56.0,20.0,228.0,18.0
202007231800,56.0,42.0,181.0,10.0
202007232100,71.0,9.0,246.0,28.0
202007240000,41.0,20.0,209.0,27.0
202007240300,191.0,16.0,275.0,61.0
202007240600,37.0,33.0,102.0,74.0
202007240900,35.0,28.0,28.0,8.0
202007241200,26.0,39.0,91.0,25.0
202007241500,156.0,23.0,34.0,14.0
202007241800,118.0,45.0,60.0,18.0
202007242100,177.0,21.0,51.0,48.0
202007250000,211.0,31.0,61.0,31.0
202007250300,189.0,12.0,191.0,19.0
202007250600,119.0,31.0,59.0,4.0
202007250900,153.0,9.0,115.0,12.0
202007251200,47.0,22.0,33.0,26.0
202007251500,26.0,18.5,19.0,22.0
202007251800,15.0,15.0,19.0,30.0
202007252100,75.0,15.0,50.0,26.0
202007260000,114.0,27.0,25.0,35.0
202007260300,84.0,24.0,26.0,16.0
202007260600,92.0,30.0,28.0,28.0
202007260900,142.0,20.0,32.0,15.0
202007261200,63.0,31.0,55.0,23.0
202007261500,29.0,22.0,26.0,11.0
202007261800,38.0,25.0,38.0,2.0
202007262100,42.0,30.0,40.0,13.0
202007270000,7.0,49.0,74.0,12.0
202007270300,15.0,8.0,107.0,10.0
202007270600,5.0,44.0,100.0,11.0
202007270900,145.0,33.0,49.0,10.0
202007271200,81.0,57.0,34.0,24.0
202007271500,27.0,23.0,31.0,14.0
202007271800,36.5,40.0,28.0,39.0
202007272100,46.0,22.0,25.0,20.0
202007280000,104.0,34.0,51.0,27.0
202007280300,53.0,29.0,37.0,17.0
202007280600,59.0,51.0,50.0,20.0
202007280900,57.0,18.0,62.0,19.0
202007281200,47.5,40.0,64.0,8.0
202007281500,38.0,31.0,42.0,20.0
202007281800,10.0,8.0,64.0,14.0
202007282100,99.0,9.0,57.0,19.0
202007290000,98.0,41.0,108.0,5.0
202007290300,64.0,14.0,203.0,17.0
202007290600,75.5,14.0,180.0,22.0
202007290900,87.0,17.0,67.0,10.0
202007291200,69.66666666666667,46.0,77.0,12.0
202007291500,52.333333333333336,40.0,44.0,15.0
202007291800,35.0,45.0,143.0,14.0
202007292100,60.0,40.0,31.0,39.0
202007300000,97.0,30.0,33.0,42.0
202007300300,139.0,19.0,23.0,15.0
202007300600,48.0,41.0,10.0,38.0
202007300900,28.0,26.0,23.0,35.333333333333336
202007301200,24.0,34.0,30.0,32.666666666666664
202007301500,22.0,24.0,27.0,30.0
202007301800,10.0,77.0,23.0,31.0
202007302100,54.0,30.0,14.0,33.0
202007310000,158.0,31.0,14.0,22.0
202007310300,212.0,25.0,13.0,39.0
202007310600,25.0,43.0,18.0,25.0
202007310900,117.0,29.0,22.0,27.0
202007311200,65.0,50.0,27.0,6.0
202007311500,13.0,18.0,25.0,12.0
202007311800,19.0,42.0,39.0,21.0
202007312100,47.0,33.0,42.0,49.0
202008010000,59.0,41.0,68.0,25.0
202008010300,17.0,33.0,127.0,28.0
202008010600,15.0,20.0,31.0,8.0
202008010900,78.0,31.0,61.0,19.0
202008011200,57.5,20.0,23.0,10.0
202008011500,37.0,22.0,12.0,6.0
202008011800,3.0,17.0,34.0,11.0
202008012100,22.0,10.0,34.0,41.0
202008020000,124.0,24.0,61.0,30.0
202008020300,26.0,14.0,128.0,65.0
202008020600,38.0,30.0,15.0,34.0
202008020900,46.0,30.0,21.0,62.0
202008021200,62.0,29.0,22.0,1.0
202008021500,78.0,24.0,34.0,24.0
202008021800,64.0,133.0,59.0,1.0
202008022100,87.0,47.0,116.0,13.0
202008030000,121.0,38.0,264.0,45.0
202008030300,91.0,29.0,158.0,60.0
202008030600,125.0,21.0,85.0,69.0
202008030900,33.0,20.0,76.0,69.0
202008031200,32.0,15.0,57.0,24.0
202008031500,43.0,16.0,48.0,47.0
202008031800,56.0,53.0,39.0,27.0
202008032100,65.0,32.0,45.0,1.0
202008040000,163.0,42.0,60.0,11.0
202008040300,68.0,35.0,64.0,21.0
202008040600,84.0,16.0,77.0,29.0
202008040900,95.0,27.0,89.0,2.0
202008041200,60.0,44.0,51.0,11.0
202008041500,25.0,49.0,24.0,12.0
202008041800,9.0,59.0,21.0,23.0
202008042100,71.0,213.0,23.0,40.0
202008050000,148.0,44.0,36.0,19.0
202008050300,75.0,189.0,18.0,19.0
202008050600,89.0,56.0,10.0,14.0
202008050900,140.0,44.0,15.0,9.0
202008051200,6.0,49.0,28.0,6.0
202008051500,4.0,69.0,15.0,28.0
202008051800,33.5,82.0,43.0,44.0
202008052100,63.0,264.0,27.0,43.0
202008060000,70.0,74.0,48.0,1.0
202008060300,68.0,22.0,42.0,2.0
202008060600,60.0,26.0,6.0,10.0
202008060900,122.0,51.0,6.0,1.0
202008061200,73.0,26.0,11.0,14.0
202008061500,24.0,21.0,11.0,45.0
202008061800,33.0,24.0,19.0,35.0
202008062100,74.0,33.0,24.0,45.0
202008070000,46.0,39.0,37.0,21.0
202008070300,18.0,200.0,36.0,48.0
202008070600,11.0,29.0,31.0,33.0
202008070900,117.0,16.0,13.0,50.0
202008071200,157.75,59.0,16.0,15.0
202008071500,198.5,70.0,44.0,24.0
202008071800,239.25,58.0,21.0,12.0
202008072100,280.0,72.0,46.0,29.0
202008080000,103.0,19.0,67.0,16.0
202008080300,73.0,28.0,12.0,24.0
202008080600,52.0,36.0,13.0,18.0
202008080900,114.0,31.0,20.0,7.0
202008081200,17.0,84.0,92.0,19.0
202008081500,46.0,94.0,27.0,26.0
202008081800,75.0,80.0,20.0,16.0
202008082100,175.0,73.0,40.0,43.0
202008090000,105.0,83.0,97.0,36.0
202008090300,65.0,83.0,133.0,28.0
202008090600,101.0,76.0,115.0,21.0
202008090900,164.0,60.0,154.0,28.0
202008091200,17.0,109.0,158.0,30.0
202008091500,47.0,17.0,323.0,34.0
202008091800,77.0,41.0,167.0,22.0
202008092100,107.0,70.0,213.0,34.0
202008100000,35.0,67.0,219.0,28.0
202008100300,106.0,48.0,267.0,23.0
202008100600,83.0,114.0,39.0,44.0
202008100900,87.0,60.0,60.0,4.0
202008101200,13.0,59.0,129.0,12.0
202008101500,37.0,41.0,218.0,53.0
202008101800,1.0,33.0,143.0,34.0
202008102100,222.0,30.0,110.0,30.0
202008110000,244.0,31.0,109.0,12.0
202008110300,166.0,36.0,154.0,14.0
202008110600,108.0,46.0,212.0,29.0
202008110900,121.0,31.0,52.0,19.0
202008111200,379.0,116.0,47.0,14.0
202008111500,75.0,25.0,31.0,70.0
202008111800,62.0,36.0,11.0,48.0
202008112100,1.0,75.0,14.0,73.0
202008120000,16.0,55.0,41.0,33.0
202008120300,21.0,96.0,20.0,54.0
202008120600,130.0,91.0,308.0,33.0
202008120900,14.0,79.0,22.0,19.0
202008121200,32.0,130.0,34.0,1.0
202008121500,26.0,49.0,15.0,30.0
202008121800,52.0,41.0,12.0,21.0
202008122100,24.0,39.0,22.0,23.0
202008130000,23.5,63.0,15.0,24.0
202008130300,23.0,55.0,8.0,22.0
202008130600,52.0,104.0,15.0,26.0
202008130900,26.0,61.0,27.0,41.0
202008131200,49.0,10.0,30.0,36.0
202008131500,97.0,315.0,28.0,66.0
202008131800,173.0,45.0,13.0,6.0
202008132100,47.0,13.0,24.0,20.0
202008140000,24.0,26.0,21.0,12.0
202008140300,25.0,22.0,34.0,21.0
202008140600,26.0,24.0,44.0,22.0
202008140900,106.0,27.0,119.0,23.0
202008141200,73.0,62.0,34.0,15.0
202008141500,40.0,1.0,18.0,73.0
202008141800,10.0,14.0,18.0,48.0
202008142100,26.0,21.0,23.0,109.0
202008150000,1.0,17.0,17.0,21.0
202008150300,13.0,26.0,35.0,59.0
202008150600,25.0,35.0,49.0,49.0
202008150900,40.0,13.0,9.0,32.0
202008151200,12.0,25.0,34.0,16.0
202008151500,13.666666666666666,9.0,30.0,1.0
202008151800,15.333333333333334,13.0,14.0,33.0
202008152100,17.0,17.0,36.0,8.0
202008160000,16.0,13.0,43.0,20.0
202008160300,73.0,9.0,54.0,35.0
202008160600,56.5,23.0,61.0,21.0
202008160900,40.0,26.0,61.0,56.0
202008161200,5.0,23.0,38.0,38.0
202008161500,74.0,16.0,33.0,26.0
202008161800,54.0,14.0,15.0,6.0
202008162100,34.0,15.0,10.0,38.0
202008170000,19.0,16.0,39.0,13.0
202008170300,17.5,3.0,160.0,35.0
202008170600,16.0,11.0,16.0,20.0
202008170900,63.0,7.0,1.0,75.0
202008171200,56.666666666666664,21.0,21.0,21.0
202008171500,50.33333333333333,17.5,18.0,39.0
202008171800,44.0,14.0,102.0,32.0
202008180000,63.0,18.0,32.0,30.0
202008180300,134.0,15.0,19.0,44.0
202008180600,76.5,21.0,54.0,29.0
202008180900,19.0,49.0,54.0,48.0
202008181200,2.0,63.0,60.0,8.0
202008181500,78.0,55.0,58.0,51.0
202008181800,122.0,34.0,47.0,38.0
202008182100,10.0,60.0,26.0,64.0
202008190000,29.0,45.0,80.0,2.0
202008190300,127.0,26.0,100.0,15.0
202008190600,84.0,8.0,103.0,27.0
202008190900,134.0,33.0,63.0,10.0
202008191200,17.0,29.0,60.0,17.0
202008191500,38.66666666666667,23.0,66.0,24.0
202008191800,60.333333333333336,40.0,58.0,38.0
202008192100,82.0,31.0,73.0,26.0
202008200000,13.0,44.0,116.0,11.0
202008200300,43.0,37.0,51.0,30.0
202008200600,47.0,33.0,37.0,16.0
202008200900,123.0,34.0,2.0,30.0
202008201200,92.0,23.0,30.0,13.0
202008201500,57.0,17.0,25.0,34.0
202008201800,93.0,17.0,49.0,76.0
202008202100,87.0,31.0,71.0,132.0
202008210000,41.0,40.0,235.0,37.0
202008210300,17.0,42.0,137.0,33.0
202008210600,10.5,66.0,121.0,32.0
202008210900,4.0,63.0,114.0,22.0
202008211200,43.0,73.0,83.0,23.0
202008211500,23.0,15.0,127.0,23.0
202008211800,26.5,23.0,40.0,34.0
202008212100,30.0,18.0,45.0,52.0
202008220000,53.0,18.0,259.0,35.0
202008220300,223.0,61.0,186.0,64.0
202008220600,112.5,90.0,109.0,35.0
202008220900,2.0,43.0,75.0,48.0
202008221200,16.0,93.0,285.0,68.0
202008221500,62.0,71.0,131.0,37.0
202008221800,14.0,184.0,63.0,43.0
202008222100,224.0,104.0,76.0,45.0
202008230000,110.0,166.0,47.0,36.0
202008230300,56.0,76.0,61.0,58.0
202008230600,57.0,92.0,81.0,30.0
202008230900,61.0,32.0,105.0,37.0
202008231200,75.0,69.0,140.0,25.0
202008231500,472.0,11.0,591.0,46.0
202008231800,346.0,25.0,322.0,34.0
202008232100,392.0,24.0,77.0,43.0
202008240000,161.0,18.0,26.0,7.0
202008240300,59.0,15.0,18.0,38.0
202008240600,82.0,28.0,18.0,18.0
202008240900,131.0,28.0,31.0,22.0
202008241200,219.0,18.0,25.0,32.0
202008241500,324.0,12.0,15.0,53.0
202008241800,148.0,23.0,35.0,23.0
202008242100,107.0,23.0,61.0,17.0
202008250000,60.0,19.0,42.0,16.0
202008250300,76.0,19.0,72.0,14.0
202008250600,71.5,22.0,59.0,13.0
202008250900,67.0,35.0,96.0,13.0
202008251200,6.0,17.0,84.0,8.0
202008251500,7.0,18.0,32.0,20.0
202008251800,57.0,27.0,27.0,19.0
202008252100,46.0,19.0,60.0,46.0
202008260000,94.0,24.0,55.0,39.0
202008260300,23.0,26.0,67.0,40.0
202008260600,27.0,15.0,78.0,29.0
202008260900,17.5,19.0,79.0,16.0
202008261200,8.0,21.0,79.0,15.0
202008261500,58.0,22.0,101.0,4.0
202008261800,16.0,19.0,78.0,11.0
202008262100,36.0,28.0,110.0,6.0
202008270000,57.0,27.0,111.0,8.0
202008270300,24.0,58.0,111.0,13.0
202008270600,92.0,70.0,114.0,14.0
202008270900,85.0,42.0,119.0,26.0
202008271200,37.0,58.0,103.0,12.0
202008271500,51.0,4.0,150.0,9.0
202008271800,65.0,24.0,127.0,23.0
202008272100,34.0,22.0,153.0,24.0
202008280000,38.0,33.0,143.0,12.0
202008280300,29.0,23.0,56.0,27.0
202008280600,81.0,33.0,62.0,14.0
202008280900,82.25,15.0,289.0,1.0
202008281200,83.5,25.0,83.0,32.0
202008281500,84.75,16.0,21.0,27.0
202008281800,86.0,14.0,23.0,17.0
202008282100,30.0,32.0,30.0,30.0
202008290000,46.4,12.0,24.0,29.0
202008290300,62.8,16.0,15.0,42.0
202008290600,79.2,19.0,15.0,31.0
202008290900,95.6,23.0,44.0,31.0
202008291200,112.0,46.0,23.0,22.0
202008291500,104.0,12.0,26.0,45.0
202008291800,64.0,20.0,49.0,32.0
202008292100,71.0,22.0,148.0,52.0
202008300000,165.0,18.0,82.0,44.0
202008300300,112.66666666666666,17.0,205.0,62.0
202008300600,60.33333333333333,30.0,102.0,29.0
202008300900,8.0,12.0,80.0,21.0
202008301200,84.0,9.0,20.0,28.0
202008301500,54.0,5.0,23.0,48.0
202008301800,24.0,12.0,85.0,57.0
202008302100,27.0,13.0,57.0,49.0
202008310000,30.0,13.0,118.0,29.0
202008310300,91.5,18.0,62.0,55.0
202008310600,153.0,46.0,91.0,24.0
202008310900,36.0,19.0,72.0,44.0
202008311200,8.0,26.0,71.0,20.0
202008311500,25.5,32.0,63.0,27.0
202008311800,43.0,34.0,109.0,28.0
202008312100,72.0,37.0,94.0,16.0
202009010000,25.0,58.0,93.0,11.0
202009010300,27.0,16.0,89.0,16.0
202009010600,29.0,30.0,138.0,28.0
202009010900,31.0,33.0,91.0,25.0
202009011200,66.0,38.0,30.0,47.0
202009011500,78.0,32.0,35.0,75.0
202009011800,56.0,34.0,55.0,28.0
202009012100,88.0,32.0,61.0,62.0
202009020000,89.33333333333333,31.0,45.0,40.0
202009020300,90.66666666666667,23.0,63.0,73.0
202009020600,92.0,23.0,59.0,16.0
202009020900,27.0,19.0,146.0,100.0
202009021200,26.0,21.0,200.0,13.0
202009021500,155.0,26.0,156.0,95.0
202009021800,58.0,37.0,187.0,50.0
202009022100,51.0,24.0,163.0,29.0
202009030000,64.66666666666667,26.0,181.0,16.0
202009030300,78.33333333333333,22.0,145.0,21.0
202009030600,92.0,46.0,121.0,21.0
202009030900,120.0,42.0,21.0,10.0
202009031200,92.0,138.0,23.0,17.0
202009031500,64.0,42.0,36.0,22.0
202009031800,34.0,19.0,49.0,15.0
202009032100,76.0,17.0,45.0,23.0
202009040000,88.25,15.0,24.0,3.0
202009040900,125.0,23.0,25.0,3.0
202009041200,16.0,33.0,38.0,250.0
202009041500,41.0,37.0,57.0,47.0
202009041800,6.0,34.0,68.0,31.0
202009042100,67.0,32.0,65.0,42.0
202009050000,52.75,31.0,79.0,24.0
202009050300,38.5,36.0,88.0,25.0
202009050600,24.25,53.0,74.0,24.0
202009050900,10.0,46.0,230.0,14.0
202009051200,104.0,62.0,77.0,6.0
202009051500,15.0,53.0,59.0,25.0
202009051800,26.333333333333336,30.0,53.0,41.0
202009052100,37.66666666666667,48.0,30.0,38.0
202009060000,49.0,22.0,150.0,29.0
202009060300,87.0,21.0,124.0,51.0
202009060600,113.0,19.0,130.0,44.0
202009060900,86.33333333333333,24.0,97.0,19.0
202009061200,59.666666666666664,37.0,75.0,38.0
202009061500,33.0,37.0,82.0,42.0
202009061800,42.0,28.0,84.0,29.0
202009062100,58.0,22.0,46.0,42.0
202009070000,52.0,14.0,60.0,32.0
202009070300,70.0,19.0,48.0,57.0
202009070600,17.0,29.0,38.0,38.0
202009070900,7.0,14.0,218.0,50.0
202009071200,22.0,38.0,2210.0,28.0
202009071500,106.0,54.0,140.0,38.0
202009071800,83.0,64.0,147.0,28.0
202009072100,64.0,24.0,275.0,23.0
202009080000,41.0,22.0,93.0,26.0
202009080300,165.0,19.0,82.0,33.0
202009080600,104.0,34.0,36.0,25.0
202009080900,43.0,42.0,33.0,14.0
202009081200,29.0,49.0,24.0,52.0
202009081500,15.0,45.0,17.0,44.0
202009081800,88.0,81.0,12.0,14.0
202009082100,40.0,35.0,16.0,29.0
202009090000,49.0,15.0,64.0,38.0
202009090300,118.0,34.0,94.0,19.0
202009090600,95.0,26.0,84.0,46.0
202009090900,66.0,38.0,60.0,19.0
202009091200,42.0,55.0,45.0,19.0
202009091500,69.0,10.0,28.0,71.0
202009091800,35.0,26.0,33.0,39.0
202009092100,23.0,26.0,35.0,19.0
202009100000,144.0,19.0,73.0,24.0
202009100300,110.33333333333334,32.0,126.0,15.0
202009100600,76.66666666666667,43.0,97.0,22.0
202009100900,43.0,53.0,125.0,7.0
202009101200,126.0,55.0,61.0,13.0
202009101500,19.0,20.0,83.0,15.0
202009101800,103.0,21.0,47.0,21.0
202009102100,146.0,20.0,66.0,15.0
202009110000,110.0,19.0,84.0,13.0
202009110300,57.0,14.0,80.0,17.0
202009110600,25.0,18.0,76.0,27.0
202009110900,127.0,99.0,66.0,44.0
202009111200,84.0,26.0,116.0,18.0
202009111500,81.0,41.0,115.0,18.0
202009111800,48.0,31.0,144.0,25.0
202009112100,93.33333333333334,46.0,143.0,22.0
202009120000,138.66666666666669,104.0,184.0,19.0
202009120300,184.0,109.0,95.0,19.0
202009120600,182.66666666666666,124.0,68.0,13.0
202009120900,181.33333333333334,35.0,42.0,30.0
202009121200,180.0,17.0,54.0,10.0
202009121500,97.0,19.0,49.0,7.0
202009121800,141.0,28.0,53.0,13.0
202009122100,37.0,24.0,36.0,8.0
202009130000,236.0,38.0,26.0,11.0
202009130300,50.0,30.0,23.0,20.0
202009130600,61.0,22.0,33.0,44.0
202009130900,55.0,20.0,16.0,57.0
202009131200,4.0,5.0,11.0,14.0
202009131500,535.0,9.0,60.0,24.0
202009131800,10.0,12.0,17.0,27.0
202009132100,139.0,13.0,41.0,23.0
202009140000,126.0,12.0,41.0,24.0
202009140300,75.0,15.0,55.0,35.0
202009140600,24.0,72.0,20.0,27.0
202009140900,26.0,44.0,21.0,28.0
202009141200,28.0,55.0,85.0,24.0
202009141500,30.0,42.0,23.0,18.0
202009141800,23.333333333333332,34.0,79.0,31.0
202009142100,16.666666666666664,30.0,242.0,34.0
202009150000,10.0,44.0,76.0,40.0
202009150300,23.0,34.0,116.0,44.0
202009150600,103.33333333333333,26.0,116.0,45.0
202009150900,183.66666666666666,29.0,105.0,21.0
202009151200,264.0,9.0,88.0,16.0
202009151500,23.0,12.0,235.0,29.0
202009151800,46.0,11.0,389.0,18.0
202009152100,101.0,10.0,554.0,21.0
202009160000,56.99999999999999,32.0,612.0,24.0
202009160300,13.0,30.0,101.0,27.0
202009160600,10.0,34.0,30.0,13.0
202009160900,19.0,46.0,24.0,8.0
202009161200,20.0,81.0,60.0,4.0
202009161500,21.0,81.0,32.0,5.0
202009161800,18.0,45.0,18.0,22.0
202009162100,11.0,69.0,36.0,10.0
202009170000,13.0,120.0,35.0,8.0
202009170300,45.0,101.0,16.0,13.0
202009170600,19.0,120.0,38.0,21.0
202009170900,40.33333333333333,52.0,77.0,7.0
202009171500,83.0,68.0,86.0,12.0
202009171800,79.0,46.0,67.0,18.0
202009172100,8.0,35.0,122.0,36.0
202009180000,28.0,25.0,122.0,19.0
202009180300,24.333333333333332,31.0,52.0,20.0
202009180600,20.666666666666668,24.0,61.0,9.0
202009180900,17.0,61.0,78.0,13.0
202009181200,12.333333333333332,47.0,144.0,3.0
202009181500,7.666666666666666,56.0,253.0,8.0
202009181800,3.0,63.0,88.0,18.0
202009182100,12.0,63.0,94.0,30.0
202009190000,30.0,67.0,77.0,37.0
202009190300,50.0,56.0,86.0,24.0
202009190600,3.0,77.0,80.0,16.0
202009190900,35.0,71.0,91.0,18.0
202009191200,67.0,96.0,113.0,2.0
202009191500,72.0,114.0,79.0,5.0
202009191800,77.0,58.0,59.0,22.0
202009192100,32.0,71.0,75.0,44.0
202009200000,137.0,60.0,161.0,21.0
202009200300,84.0,61.0,119.0,23.0
202009200600,9.0,51.0,241.0,28.0
202009200900,240.0,56.0,2910.0,19.0
202009201200,170.33333333333331,68.0,3105.0,16.0
202009201500,100.66666666666666,31.0,533.0,10.0
202009201800,31.0,19.0,209.0,23.0
202009202100,72.0,39.0,203.0,22.0
202009210000,22.0,36.0,106.0,28.0
202009210300,37.0,28.0,39.0,24.0
202009210600,35.0,25.0,25.0,26.0
202009210900,34.0,38.0,32.0,36.0
202009211200,22.5,49.0,16.0,9.0
202009211500,11.0,49.0,23.0,9.771929824561404
202009211800,8.0,66.0,11.0,10.543859649122806
202009212100,5.0,146.0,20.0,11.31578947368421
202009220000,1.0,68.0,58.0,12.087719298245613
202009220300,25.0,43.0,52.0,12.859649122807017
202009220600,27.5,42.0,60.0,13.631578947368421
202009220900,30.0,40.0,62.0,14.403508771929825
202009221200,118.0,52.0,60.0,15.175438596491228
202009221500,129.4,53.0,74.0,15.94736842105263
202009221800,140.8,54.0,36.0,16.719298245614034
202009222100,152.2,46.0,32.0,17.49122807017544
202009230000,163.6,43.0,97.0,18.263157894736842
202009230300,175.0,38.0,131.0,19.035087719298247
202009230600,107.0,27.0,167.0,19.80701754385965
202009230900,39.0,30.0,167.0,20.578947368421055
202009231200,49.5,41.0,67.0,21.350877192982455
202009231500,60.0,44.0,61.0,22.12280701754386
202009231800,191.0,20.0,37.0,22.89473684210526
202009232100,31.0,20.0,63.0,23.666666666666664
202009240000,45.0,21.0,59.0,24.43859649122807
202009240300,111.0,20.0,112.0,25.210526315789473
202009240600,177.0,22.0,163.0,25.982456140350877
202009240900,135.0,37.0,197.0,26.75438596491228
202009241200,93.0,41.0,144.0,27.526315789473685
202009241500,51.0,25.0,185.0,28.298245614035086
202009241800,33.5,19.0,213.0,29.07017543859649
202009242100,16.0,36.0,197.0,29.842105263157894
202009250000,25.0,25.0,338.0,30.614035087719298
202009250300,59.0,25.0,64.0,31.385964912280702
202009250600,120.0,36.0,58.0,32.15789473684211
202009250900,113.75,45.0,62.0,32.92982456140351
202009251200,107.5,38.0,99.0,33.70175438596491
202009251500,101.25,45.0,45.0,34.473684210526315
202009251800,95.0,58.0,28.0,35.24561403508772
202009252100,16.0,66.0,32.0,36.01754385964912
202009260000,8.0,45.0,109.0,36.78947368421052
202009260300,60.0,56.0,29.0,37.56140350877193
202009260600,97.0,60.0,19.0,38.33333333333333
202009260900,59.0,107.0,15.0,39.10526315789474
202009261200,53.0,69.0,35.0,39.87719298245614
202009261500,59.0,78.0,64.0,40.64912280701755
202009261800,65.0,75.0,47.0,41.421052631578945
202009262100,17.0,95.0,104.0,42.19298245614035
202009270000,44.0,96.0,38.0,42.96491228070175
202009270300,54.0,78.0,19.0,43.73684210526316
202009270600,113.5,61.0,17.0,44.50877192982456
202009270900,173.0,87.0,18.0,45.280701754385966
202009271200,33.0,109.0,33.0,46.05263157894737
202009271500,15.0,161.0,38.0,46.824561403508774
202009271800,22.0,169.0,34.0,47.59649122807017
202009272100,29.0,212.0,34.0,48.368421052631575
202009280000,36.0,68.0,48.0,49.14035087719298
202009280300,67.0,73.0,52.0,49.91228070175438
202009280600,70.0,33.0,53.0,50.68421052631579
202009280900,73.0,32.0,37.0,51.45614035087719
202009281200,76.0,23.0,104.0,52.228070175438596
202009281500,144.5,18.0,39.0,53.0
202009281800,213.0,29.0,33.0,18.0
202009282100,121.0,25.0,31.0,48.0
202009290000,29.0,23.0,81.0,11.0
202009290300,120.0,35.0,33.0,21.0
202009290600,9.0,55.0,37.0,33.0
202009290900,19.0,62.0,52.0,19.0
202009291200,246.0,57.0,194.0,22.0
202009291500,212.0,61.0,76.0,11.0
202009291800,178.0,47.0,24.0,15.0
202009292100,144.0,20.0,48.0,30.0
202009300000,110.0,25.0,50.0,46.0
202009300300,76.0,62.0,42.0,33.0
202009300600,65.5,42.0,32.0,35.0
202009300900,55.0,54.0,20.0,29.0
202009301200,33.0,46.0,58.0,29.0
202009301500,149.0,43.0,33.0,24.0
202009301800,44.0,51.0,45.0,38.0
202009302100,45.5,37.0,40.0,21.0
202010010000,47.0,21.0,127.0,33.0
202010010300,49.0,26.0,152.0,31.0
202010010600,78.0,27.0,85.0,45.0
202010010900,37.0,23.0,25.0,33.0
202010011200,26.5,44.0,71.0,30.0
202010011500,16.0,41.0,29.0,33.0
202010011800,11.333333333333332,24.0,31.0,23.0
202010012100,6.666666666666666,31.0,44.0,30.0
202010020000,2.0,32.0,90.0,34.0
202010020300,136.0,61.0,87.0,28.0
202010020600,46.0,44.0,163.0,59.0
202010020900,79.0,75.0,101.0,55.0
202010021200,67.5,91.0,264.0,12.0
202010021500,56.0,136.0,157.0,21.0
202010021800,41.0,180.0,149.0,22.0
202010022100,23.5,133.0,104.0,26.0
202010030000,6.0,111.0,161.0,27.0
202010030300,92.0,53.0,86.0,21.0
202010030600,105.0,39.0,98.0,24.0
202010030900,96.0,45.0,94.0,12.0
202010031200,64.0,67.0,142.0,23.0
202010031500,32.0,41.0,128.0,7.0
202010031800,24.0,36.0,133.0,5.0
202010032100,49.0,105.0,78.0,28.0
202010040000,47.666666666666664,23.0,115.0,9.0
