TM,PM10_yanan,PM10_tongliao,PM10_qingdao,PM10_chifeng,PM10_dalian
201905271500,75.0,26.0,40.0,58.0,7.0
201905271800,28.0,38.0,20.0,49.0,23.0
201905272100,64.0,28.0,30.0,116.0,19.0
201905280000,-13.0,90.0,13.0,67.0,18.0
201905280300,-64.0,52.0,32.0,41.0,6.0
201905280600,7.0,44.0,36.0,12.0,6.0
201905280900,95.0,33.0,35.0,14.0,6.0
201905281200,88.0,14.0,35.0,72.0,20.0
201905281500,59.0,16.0,43.0,224.0,38.0
201905281800,42.0,17.0,21.0,25.0,48.0
201905282100,56.0,30.0,0.0,24.0,33.0
201905290000,83.0,25.0,0.0,38.0,62.0
201905290300,25.0,36.0,0.0,48.0,64.0
201905290600,12.0,53.0,0.0,20.0,38.0
201905290900,47.0,36.0,0.0,270.0,19.0
201905291200,62.0,48.0,0.0,75.0,23.0
201905291500,84.0,51.0,0.0,41.0,17.0
201905291800,88.0,46.0,0.0,25.0,23.0
201905292100,109.0,21.0,0.0,52.0,52.0
201905300000,168.0,8.0,0.0,82.0,66.0
201905300300,43.0,69.0,0.0,101.0,12.0
201905300600,0.0,57.0,57.0,67.0,36.0
201905300900,75.0,68.0,59.0,40.0,16.0
201905301200,57.0,41.0,30.0,51.0,20.0
201905301500,62.0,69.0,30.0,74.0,29.0
201905301800,48.0,50.0,33.0,64.0,42.0
201905302100,61.0,55.0,32.0,126.0,67.0
201905310000,116.0,51.0,19.0,42.0,75.0
201905310300,-11.0,78.0,24.0,15.0,14.0
201905310600,7.0,32.0,16.0,38.0,23.0
201905310900,39.0,38.0,29.0,24.0,17.0
201905311200,43.0,33.0,40.0,68.0,52.0
201905311500,50.0,14.0,51.0,39.0,18.0
201905311800,65.0,19.0,49.0,13.0,8.0
201905312100,78.0,23.0,53.0,24.0,30.0
201906010000,195.0,40.0,59.0,36.0,15.0
201906010300,15.0,14.0,52.0,42.0,24.0
201906010600,58.0,25.0,29.0,33.0,15.0
201906010900,0.0,22.0,67.0,35.0,28.0
201906011200,59.0,35.0,121.0,28.0,36.0
201906011500,74.0,15.0,85.0,27.0,45.0
201906011800,58.0,47.0,107.0,15.0,69.0
201906012100,71.0,25.0,115.0,75.0,39.0
201906020000,107.0,22.0,67.0,99.0,90.0
201906020300,86.0,26.0,41.0,27.0,35.0
201906020600,28.0,57.0,1.0,24.0,53.0
201906020900,31.0,40.0,34.0,43.0,31.0
201906021200,50.0,45.0,22.0,103.0,40.0
201906021500,40.0,44.0,35.0,244.0,22.0
201906021800,12.0,59.0,27.0,155.0,38.0
201906022100,29.0,8.0,61.0,196.0,39.0
201906030000,110.0,11.0,41.0,57.0,59.0
201906030300,39.0,31.0,31.0,76.0,34.0
201906030600,28.0,48.0,33.0,5.0,38.0
201906030900,96.0,47.0,26.0,17.0,29.0
201906031200,55.0,20.0,40.0,29.0,27.0
201906031500,27.0,30.0,33.0,24.0,29.0
201906031800,20.0,70.0,14.0,24.0,47.0
201906032100,35.0,27.0,25.0,97.0,41.0
201906040000,-5.0,29.0,38.0,17.0,48.0
201906040300,56.0,40.0,31.0,37.0,42.0
201906040600,83.0,55.0,44.0,11.0,48.0
201906040900,90.0,90.0,28.0,10.0,17.0
201906041200,12.0,79.0,22.0,73.0,14.0
201906041500,42.0,72.0,32.0,32.0,27.0
201906041800,45.0,64.0,21.0,21.0,23.0
201906042100,75.0,11.0,28.0,12.0,26.0
201906050000,58.0,40.0,36.0,29.0,28.0
201906050300,69.0,54.0,42.0,28.0,29.0
201906050600,72.0,61.0,45.0,24.0,24.0
201906050900,39.0,102.0,66.0,44.0,24.0
201906051200,40.0,98.0,21.0,17.0,16.0
201906051500,43.0,59.0,56.0,90.0,21.0
201906051800,16.0,53.0,62.0,101.0,42.0
201906052100,16.0,4.0,96.0,375.0,36.0
201906060000,176.0,39.0,32.0,56.0,50.0
201906060300,-2.0,28.0,37.0,87.0,21.0
201906060600,63.0,53.0,22.0,67.0,32.0
201906060900,91.0,8.0,16.0,144.0,10.0
201906061200,43.0,20.0,40.0,148.0,18.0
201906061500,72.0,23.0,24.0,362.0,29.0
201906061800,87.0,28.0,20.0,184.0,22.0
201906062100,71.0,19.0,32.0,236.0,20.0
201906070000,112.0,57.0,17.0,89.0,32.0
201906070300,-34.0,28.0,30.0,104.0,41.0
201906070600,79.0,40.0,24.0,66.0,43.0
201906070900,55.0,50.0,33.0,66.0,8.0
201906071200,82.0,31.0,19.0,28.0,16.0
201906071500,85.0,28.0,25.0,63.0,15.0
201906071800,68.0,35.0,39.0,47.0,26.0
201906072100,91.0,14.0,22.0,94.0,23.0
201906080000,50.0,33.0,25.0,46.0,35.0
201906080300,35.0,22.0,36.0,27.0,29.0
201906080600,38.0,51.0,16.0,35.0,43.0
201906080900,70.0,52.0,33.0,35.0,5.0
201906081200,5.0,29.0,32.0,56.0,31.0
201906081500,-7.0,30.0,29.0,40.0,20.0
201906081800,0.0,11.0,44.0,58.0,25.0
201906082100,71.0,17.0,45.0,173.0,37.0
201906090000,90.0,32.0,40.0,208.0,50.0
201906090300,1.0,74.0,40.0,201.0,26.0
201906090600,20.0,61.0,20.0,174.0,32.0
201906090900,37.0,46.0,33.0,205.0,26.0
201906091200,66.0,20.0,32.0,290.0,26.0
201906091500,29.0,49.0,45.0,66.0,23.0
201906092100,-7.0,46.0,13.0,74.0,21.0
201906100000,85.0,55.0,44.0,52.0,39.0
201906100300,81.0,45.0,23.0,33.0,25.0
201906100600,30.0,68.0,14.0,30.0,33.0
201906100900,19.0,47.0,3.0,17.0,3.0
201906101200,73.0,78.0,26.0,18.0,19.0
201906101500,71.0,43.0,30.0,27.0,12.0
201906101800,34.0,67.0,23.0,62.0,36.0
201906102100,14.0,38.0,14.0,63.0,20.0
201906110000,52.0,20.0,18.0,214.0,22.0
201906110300,-28.0,14.0,2.0,194.0,12.0
201906110600,-16.0,31.0,28.0,261.0,20.0
201906110900,-3.0,17.0,9.0,160.0,7.0
201906111200,14.0,13.0,13.0,185.0,14.0
201906111500,46.0,22.0,24.0,61.0,10.0
201906111800,40.0,12.0,27.0,65.0,22.0
201906112100,5.0,9.0,31.0,30.0,24.0
201906120000,75.0,17.0,31.0,52.0,16.0
201906120300,37.0,40.0,12.0,30.0,23.0
201906120600,21.0,31.0,18.0,35.0,43.0
201906120900,-2.0,13.0,32.0,16.0,2.0
201906121200,38.0,16.0,64.0,50.0,11.0
201906121500,42.0,14.0,66.0,71.0,14.0
201906121800,37.0,19.0,61.0,182.0,30.0
201906122100,42.0,30.0,39.0,85.0,30.0
201906130000,67.0,18.0,44.0,200.0,32.0
201906130300,142.0,27.0,50.0,63.0,28.0
201906130600,136.0,19.0,82.0,31.0,43.0
201906130900,92.0,19.0,125.0,26.0,10.0
201906131200,88.0,14.0,111.0,50.0,28.0
201906131500,78.0,21.0,103.0,56.0,32.0
201906131800,68.0,16.0,153.0,45.0,34.0
201906132100,90.0,20.0,132.0,34.0,29.0
201906140000,113.0,21.0,145.0,16.0,36.0
201906140300,87.0,35.0,1.0,29.0,22.0
201906140600,66.0,82.0,90.0,10.0,45.0
201906140900,58.0,24.0,100.0,20.0,11.0
201906141200,45.0,26.0,90.0,34.0,34.0
201906141500,68.0,32.0,135.0,27.0,16.0
201906141800,44.0,11.0,121.0,51.0,42.0
201906142100,86.0,15.0,113.0,27.0,33.0
201906150000,113.0,24.0,21.0,153.0,57.0
201906150300,45.0,42.0,34.0,141.0,62.0
201906150600,34.0,59.0,48.0,132.0,85.0
201906150900,87.0,70.0,32.0,33.0,1.0
201906151200,107.0,71.0,138.0,49.0,15.0
201906151500,67.0,69.0,93.0,107.0,8.0
201906151800,70.0,17.0,143.0,37.0,15.0
201906152100,87.0,36.0,138.0,37.0,23.0
201906160000,71.0,43.0,184.0,99.0,20.0
201906160300,-46.0,72.0,18.0,30.0,15.0
201906160600,148.0,71.0,74.0,49.0,20.0
201906160900,345.0,92.0,68.0,40.0,12.0
201906161200,163.0,59.0,91.0,60.0,20.0
201906161500,104.0,54.0,115.0,30.0,9.0
201906161800,86.0,15.0,93.0,39.0,24.0
201906162100,94.0,31.0,74.0,19.0,30.0
201906170000,72.0,33.0,173.0,53.0,28.0
201906170300,44.0,37.0,84.0,26.0,24.0
201906170600,57.0,31.0,60.0,77.0,31.0
201906170900,82.0,31.0,16.0,69.0,6.0
201906171200,73.0,39.0,37.0,141.0,24.0
201906171500,86.0,52.0,33.0,102.0,86.0
201906171800,64.0,14.0,29.0,257.0,39.0
201906172100,99.0,20.0,25.0,111.0,34.0
201906180000,4.0,11.0,28.0,232.0,40.0
201906180300,9.0,31.0,11.0,92.0,42.0
201906180600,30.0,25.0,30.0,111.0,77.0
201906180900,55.0,28.0,33.0,35.0,13.0
201906181200,87.0,25.0,28.0,136.0,34.0
201906181500,86.0,41.0,25.0,53.0,50.0
201906181800,61.0,19.0,33.0,228.0,48.0
201906182100,30.0,20.0,16.0,122.0,13.0
201906190000,-47.0,28.0,12.0,231.0,40.0
201906190300,8.0,35.0,6.0,75.0,26.0
201906190600,16.0,45.0,16.0,86.0,30.0
201906190900,25.0,35.0,9.0,29.0,13.0
201906191200,23.0,57.0,19.0,137.0,20.0
201906191500,32.0,20.0,18.0,58.0,10.0
201906191800,26.0,21.0,10.0,59.0,25.0
201906192100,19.0,11.0,19.0,18.0,42.0
201906200000,10.0,16.0,14.0,110.0,41.0
201906200300,7.0,23.0,1.0,83.0,31.0
201906200600,89.0,38.0,4.0,42.0,51.0
201906200900,61.0,34.0,8.0,6.0,32.0
201906201200,51.0,47.0,7.0,18.0,25.0
201906201500,11.0,55.0,9.0,30.0,17.0
201906201800,18.0,31.0,15.0,27.0,32.0
201906202100,72.0,16.0,25.0,28.0,27.0
201906210000,36.0,12.0,37.0,62.0,37.0
201906210300,-13.0,31.0,35.0,57.0,28.0
201906210600,-1.0,30.0,11.0,105.0,61.0
201906210900,63.0,42.0,21.0,100.0,30.0
201906211200,38.0,41.0,48.0,90.0,47.0
201906211500,27.0,51.0,56.0,127.0,13.0
201906211800,42.0,36.0,33.0,218.0,26.0
201906212100,86.0,43.0,28.0,93.0,16.0
201906220000,0.0,56.0,48.0,60.0,25.0
201906220300,0.0,48.0,64.0,41.0,44.0
201906220600,40.0,38.0,9.0,122.0,31.0
201906220900,61.0,37.0,67.0,168.0,10.0
201906221200,57.0,36.0,29.0,135.0,19.0
201906221500,76.0,55.0,61.0,155.0,11.0
201906221800,35.0,76.0,57.0,327.0,19.0
201906222100,74.0,144.0,107.0,153.0,50.0
201906230000,88.0,55.0,64.0,303.0,56.0
201906230300,80.0,65.0,9.0,13.0,49.0
201906230600,94.0,59.0,34.0,127.0,50.0
201906230900,56.0,44.0,41.0,98.0,0.0
201906231200,123.0,41.0,28.0,112.0,11.0
201906231500,103.0,41.0,38.0,169.0,19.0
201906231800,39.0,49.0,36.0,219.0,23.0
201906232100,73.0,58.0,15.0,161.0,44.0
201906240000,-74.0,54.0,42.0,169.0,60.0
201906240300,-136.0,42.0,7.0,75.0,53.0
201906240600,-37.0,25.0,27.0,185.0,40.0
201906240900,54.0,20.0,41.0,85.0,1.0
201906241200,192.0,45.0,43.0,110.0,27.0
201906241500,48.0,54.0,50.0,101.0,13.0
201906241800,54.0,49.0,82.0,90.0,30.0
201906242100,128.0,56.0,1.0,96.0,43.0
201906250000,121.0,49.0,12.0,60.0,38.0
201906250300,246.0,22.0,24.0,41.0,27.0
201906250600,98.0,15.0,67.0,86.0,44.0
201906250900,118.0,11.0,75.0,75.0,12.0
201906251200,96.0,33.0,64.0,129.0,29.0
201906251500,92.0,25.0,75.0,140.0,22.0
201906251800,60.0,15.0,74.0,111.0,37.0
201906252100,72.0,17.0,47.0,128.0,25.0
201906260000,99.0,23.0,50.0,210.0,18.0
201906260300,399.0,12.0,21.0,29.0,35.0
201906260600,482.0,10.0,32.0,28.0,34.0
201906260900,358.0,12.0,47.0,24.0,1.0
201906261200,112.0,17.0,5.0,21.0,28.0
201906261500,108.0,9.0,34.0,27.0,18.0
201906261800,86.0,14.0,34.0,82.0,38.0
201906262100,142.0,10.0,47.0,43.0,26.0
201906270000,41.0,22.0,28.0,40.0,21.0
201906270300,62.0,17.0,45.0,56.0,2.0
201906270600,114.0,6.0,55.0,15.0,28.0
201906270900,43.0,11.0,17.0,23.0,2.0
201906271200,30.0,17.0,58.0,83.0,37.0
201906271500,49.0,17.0,82.0,26.0,32.0
201906271800,32.0,13.0,79.0,25.0,21.0
201906272100,-3.0,15.0,16.0,14.0,42.0
201906280000,0.0,20.0,27.0,1.0,47.0
201906280300,55.0,20.0,39.0,44.0,14.0
201906280600,71.0,24.0,101.0,24.0,23.0
201906280900,67.0,34.0,24.0,10.0,14.0
201906281200,46.0,9.0,0.0,65.0,47.0
201906281500,90.0,19.0,24.0,18.0,17.0
201906281800,44.0,12.0,19.0,73.0,46.0
201906282100,-8.0,10.0,9.0,81.0,54.0
201906290000,18.0,54.0,32.0,126.0,77.0
201906290300,52.0,83.0,29.0,75.0,91.0
201906290600,48.0,29.0,6.0,88.0,39.0
201906290900,55.0,50.0,32.0,87.0,27.0
201906291200,59.0,28.0,34.0,124.0,40.0
201906291500,81.0,26.0,54.0,24.0,27.0
201906291800,82.0,30.0,80.0,15.0,73.0
201906292100,58.0,24.0,80.0,50.0,92.0
201906300000,188.0,72.0,51.0,162.0,91.0
201906300300,93.0,24.0,35.0,65.0,1.0
201906300600,69.0,20.0,5.0,221.0,24.0
201906300900,59.0,26.0,9.0,28.0,2.0
201906301200,76.0,27.0,25.0,26.0,19.0
201906301500,69.0,32.0,42.0,24.0,7.0
201906301800,51.0,50.0,57.0,50.0,11.0
201906302100,49.0,28.0,22.0,50.0,18.0
201907010000,69.0,67.0,93.0,97.0,34.0
201907010300,63.0,54.0,68.0,48.0,15.0
201907010600,73.0,55.0,16.0,207.0,10.0
201907010900,53.0,57.0,42.0,84.0,1.0
201907011200,119.0,47.0,37.0,129.0,27.0
201907011500,130.0,31.0,24.0,96.0,4.0
201907011800,103.0,26.0,41.0,127.0,16.0
201907012100,157.0,63.0,24.0,115.0,23.0
201907020000,110.0,45.0,64.0,133.0,26.0
201907020300,111.0,48.0,17.0,87.0,19.0
201907020600,148.0,61.0,56.0,132.0,18.0
201907020900,182.0,77.0,8.0,154.0,10.0
201907021200,106.0,51.0,27.0,198.0,6.0
201907021500,180.0,48.0,22.0,121.0,29.0
201907021800,199.0,24.0,40.0,89.0,15.0
201907022100,185.0,79.0,29.0,291.0,24.0
201907030000,165.0,19.0,65.0,2662.0,19.0
201907030300,215.0,51.0,47.0,2175.0,11.0
201907030600,218.0,49.0,41.0,41.0,9.0
201907030900,180.0,74.0,-3.0,29.0,7.0
201907031200,179.0,71.0,101.0,1400.0,29.0
201907031500,247.0,23.0,52.0,152.0,17.0
201907031800,364.0,25.0,50.0,58.0,21.0
201907032100,158.0,9.0,25.0,24.0,31.0
201907040000,254.0,13.0,38.0,26.0,51.0
201907040300,208.0,9.0,1.0,203.0,24.0
201907040600,171.0,18.0,10.0,17.0,52.0
201907040900,159.0,33.0,45.0,14.0,16.0
201907041200,58.0,15.0,61.0,14.0,41.0
201907041500,-20.0,21.0,16.0,11.0,48.0
201907041800,262.0,36.0,29.0,12.0,54.0
201907042100,239.0,39.0,34.0,24.0,49.0
201907050000,134.0,30.0,38.0,66.0,66.0
201907050300,8.0,39.0,20.0,16.0,53.0
201907050600,75.0,34.0,22.0,74.0,79.0
201907050900,64.0,32.0,21.0,62.0,14.0
201907051200,93.0,20.0,21.0,65.0,53.0
201907051500,42.0,19.0,48.0,45.0,38.0
201907051800,27.0,15.0,36.0,61.0,41.0
201907052100,26.0,19.0,28.0,71.0,33.0
201907060000,42.0,33.0,30.0,139.0,58.0
201907060300,78.0,38.0,12.0,193.0,20.0
201907060600,45.0,34.0,14.0,181.0,57.0
201907060900,33.0,62.0,37.0,119.0,29.0
201907061200,64.0,14.0,63.0,121.0,27.0
201907061500,15.0,22.0,41.0,21.0,14.0
201907061800,14.0,16.0,28.0,22.0,37.0
201907062100,35.0,22.0,32.0,14.0,29.0
201907070000,54.0,38.0,21.0,18.0,53.0
201907070300,79.0,46.0,31.0,16.0,12.0
201907070600,55.0,33.0,40.0,18.0,17.0
201907070900,55.0,59.0,16.0,15.0,22.0
201907071200,83.0,68.0,22.0,38.0,31.0
201907071500,103.0,49.0,26.0,54.0,19.0
201907071800,80.0,39.0,38.0,69.0,30.0
201907072100,23.0,42.0,32.0,84.0,32.0
201907080000,100.0,46.0,45.0,63.0,34.0
201907080300,85.0,51.0,23.0,26.0,36.0
201907080600,103.0,51.0,54.0,21.0,56.0
201907080900,90.0,36.0,31.0,23.0,9.0
201907081200,112.0,54.0,25.0,28.0,39.0
201907081500,229.0,49.0,30.0,26.0,27.0
201907081800,-3.0,37.0,41.0,28.0,56.0
201907082100,26.0,45.0,30.0,22.0,43.0
201907090000,125.0,78.0,45.0,18.0,30.0
201907090300,143.0,83.0,9.0,31.0,10.0
201907090600,109.0,54.0,13.0,82.0,20.0
201907090900,130.0,62.0,27.0,65.0,1.0
201907091200,114.0,41.0,45.0,114.0,15.0
201907091500,130.0,43.0,51.0,105.0,10.0
201907091800,36.0,22.0,42.0,63.0,10.0
201907092100,47.0,10.0,45.0,90.0,41.0
201907100000,134.0,28.0,74.0,112.0,27.0
201907100300,64.0,40.0,28.0,40.0,17.0
201907100600,58.0,38.0,36.0,44.0,20.0
201907100900,58.0,67.0,1.0,19.0,1.0
201907101200,62.0,33.0,46.0,96.0,22.0
201907101500,75.0,38.0,32.0,135.0,11.0
201907101800,98.0,46.0,46.0,95.0,26.0
201907102100,-232.0,49.0,22.0,42.0,19.0
201907110000,24.0,31.0,31.0,28.0,17.0
201907110300,31.0,47.0,11.0,37.0,13.0
201907110600,56.0,65.0,17.0,31.0,26.0
201907110900,89.0,74.0,21.0,20.0,9.0
201907111200,113.0,3.0,38.0,54.0,12.0
201907111500,43.0,18.0,38.0,31.0,17.0
201907111800,-25.0,17.0,25.0,65.0,26.0
201907112100,48.0,51.0,38.0,48.0,24.0
201907120000,73.0,45.0,20.0,88.0,19.0
201907120300,68.0,76.0,3.0,56.0,16.0
201907120600,77.0,54.0,27.0,18.0,29.0
201907120900,90.0,62.0,21.0,14.0,1.0
201907121200,149.0,92.0,42.0,19.0,33.0
201907121500,208.0,23.0,11.0,15.0,21.0
201907121800,305.0,22.0,17.0,35.0,28.0
201907122100,214.0,32.0,41.0,11.0,47.0
201907130000,785.0,41.0,27.0,25.0,52.0
201907130300,257.0,48.0,29.0,56.0,23.0
201907130600,194.0,98.0,17.0,76.0,28.0
201907130900,176.0,75.0,2.0,88.0,12.0
201907131200,195.0,66.0,20.0,109.0,29.0
201907131500,167.0,71.0,23.0,154.0,32.0
201907131800,30.0,51.0,7.0,95.0,34.0
201907132100,80.0,64.0,28.0,89.0,53.0
201907140000,144.0,73.0,10.0,72.0,60.0
201907140300,142.0,83.0,27.0,23.0,52.0
201907140600,137.0,43.0,1.0,37.0,78.0
201907140900,154.0,68.0,6.0,31.0,28.0
201907141200,181.0,40.0,12.0,119.0,83.0
201907141500,169.0,75.0,20.0,140.0,18.0
201907141800,198.0,45.0,23.0,42.0,53.0
201907142100,213.0,57.0,29.0,29.0,20.0
201907150000,330.0,63.0,15.0,9.0,45.0
201907150300,119.0,103.0,25.0,45.0,40.0
201907150600,-98.0,42.0,32.0,125.0,62.0
201907150900,-1.0,50.0,41.0,61.0,46.0
201907151200,-1.0,34.0,40.0,17.0,34.0
201907151500,-23.0,36.0,55.0,29.0,8.0
201907151800,-54.0,34.0,38.0,32.0,21.0
201907152100,-6.0,34.0,64.0,30.0,39.0
201907160000,19.0,83.0,23.0,19.0,59.0
201907160300,100.0,75.0,3.0,38.0,30.0
201907160600,16.0,65.0,14.0,99.0,40.0
201907160900,45.0,93.0,41.0,20.0,-1.0
201907161200,81.0,68.0,32.0,15.0,22.0
201907161500,0.0,54.0,26.0,20.0,20.0
201907161800,0.0,37.0,18.0,29.0,41.0
201907162100,-42.0,57.0,35.0,42.0,33.0
201907170000,-5.0,67.0,22.0,16.0,57.0
201907170300,17.0,48.0,26.0,47.0,35.0
201907170600,19.0,44.0,136.0,53.0,45.0
201907170900,45.0,53.0,30.0,37.0,14.0
201907171200,-8.0,34.0,43.0,29.0,33.0
201907171500,-5.0,37.0,36.0,48.0,25.0
201907171800,10.0,34.0,48.0,19.0,36.0
201907172100,37.0,42.0,62.0,15.0,28.0
201907180000,38.0,37.0,31.0,22.0,24.0
201907180300,65.0,32.0,60.0,19.0,22.0
201907180600,53.0,34.0,40.0,73.0,28.0
201907180900,66.0,37.0,57.0,41.0,2.0
201907181200,65.0,42.0,46.0,38.0,13.0
201907181500,39.0,59.0,47.0,153.0,10.0
201907181800,7.0,23.0,76.0,31.0,28.0
201907182100,29.0,18.0,56.0,23.0,30.0
201907190000,26.0,70.0,51.0,14.0,33.0
201907190300,21.0,106.0,207.0,27.0,22.0
201907190600,24.0,90.0,38.0,43.0,38.0
201907190900,33.0,127.0,33.0,34.0,2.0
201907191200,30.0,0.0,55.0,117.0,28.0
201907191500,0.0,11.0,37.0,184.0,9.0
201907191800,77.0,4.0,53.0,13.0,29.0
201907192100,125.0,12.0,26.0,20.0,21.0
201907200000,117.0,38.0,38.0,24.0,32.0
201907200300,66.0,93.0,59.0,25.0,21.0
201907200600,67.0,38.0,48.0,31.0,36.0
201907200900,83.0,22.0,19.0,85.0,1.0
201907201200,57.0,49.0,27.0,73.0,14.0
201907201500,7.0,28.0,17.0,60.0,24.0
201907201800,15.0,13.0,20.0,30.0,27.0
201907202100,23.0,65.0,23.0,29.0,55.0
201907210000,31.0,64.0,30.0,11.0,28.0
201907210300,45.0,50.0,38.0,33.0,16.0
201907210600,55.0,33.0,59.0,14.0,61.0
201907210900,84.0,41.0,24.0,17.0,56.0
201907211200,42.0,6.0,11.0,23.0,58.0
201907211500,116.0,20.0,32.0,34.0,4.0
201907211800,52.0,10.0,38.0,45.0,67.0
201907212100,41.0,32.0,43.0,35.0,89.0
201907220000,56.0,31.0,20.0,53.0,74.0
201907220300,74.0,32.0,42.0,152.0,13.0
201907220600,115.0,11.0,30.0,138.0,31.0
201907220900,124.0,21.0,24.0,140.0,10.0
201907221200,103.0,25.0,41.0,88.0,54.0
201907221500,84.0,18.0,24.0,60.0,49.0
201907221800,148.0,56.0,15.0,127.0,54.0
201907222100,228.0,31.0,24.0,65.0,75.0
201907230000,190.0,82.0,9.0,136.0,66.0
201907230300,157.0,44.0,52.0,10.0,16.0
201907230600,149.0,42.0,46.0,42.0,34.0
201907230900,88.0,23.0,45.0,19.0,8.0
201907231200,52.0,43.0,47.0,28.0,26.0
201907231500,43.0,56.0,72.0,136.0,11.0
201907231800,105.0,14.0,84.0,67.0,32.0
201907232100,58.0,31.0,97.0,36.0,21.0
201907240000,71.0,51.0,97.0,24.0,29.0
201907240300,87.0,48.0,65.0,25.0,27.0
201907240600,132.0,46.0,68.0,56.0,41.0
201907240900,65.0,94.0,49.0,49.0,29.0
201907241200,36.0,75.0,50.0,89.0,29.0
201907241500,68.0,79.0,76.0,51.0,29.0
201907241800,127.0,55.0,77.0,34.0,34.0
201907242100,174.0,92.0,67.0,27.0,71.0
201907250000,166.0,77.0,40.0,33.0,55.0
201907250300,160.0,67.0,30.0,61.0,35.0
201907250600,175.0,47.0,43.0,30.0,1.0
201907250900,118.0,67.0,33.0,19.0,14.0
201907251200,108.0,45.0,61.0,32.0,43.0
201907251500,112.0,50.0,40.0,60.0,18.0
201907251800,118.0,30.0,35.0,22.0,44.0
201907252100,90.0,46.0,66.0,27.0,22.0
201907260000,72.0,36.0,68.0,22.0,39.0
201907260300,31.0,43.0,124.0,48.0,35.0
201907260600,64.0,42.0,125.0,30.0,37.0
201907260900,47.0,61.0,36.0,45.0,0.0
201907261200,36.0,46.0,19.0,52.0,21.0
201907261500,39.0,82.0,39.0,67.0,26.0
201907261800,80.0,43.0,23.0,77.0,29.0
201907262100,67.0,41.0,29.0,79.0,62.0
201907270000,57.0,30.0,10.0,119.0,17.0
201907270300,46.0,29.0,12.0,107.0,30.0
201907270600,32.0,33.0,3.0,117.0,38.0
201907270900,34.0,36.0,11.0,75.0,17.0
201907271200,177.0,2.0,13.0,76.0,4.0
201907271500,0.0,18.0,8.0,96.0,17.0
201907271800,47.0,13.0,21.0,111.0,29.0
201907272100,51.0,24.0,20.0,105.0,7.0
201907280000,61.0,51.0,9.0,123.0,13.0
201907280300,75.0,41.0,21.0,37.0,12.0
201907280600,85.0,59.0,16.0,41.0,23.0
201907280900,56.0,62.0,24.0,27.0,7.0
201907281200,28.0,1.0,23.0,43.0,27.0
201907281500,41.0,10.0,23.0,49.0,24.0
201907281800,48.0,17.0,19.0,19.0,23.0
201907282100,57.0,17.0,38.0,12.0,35.0
201907290000,58.0,25.0,37.0,13.0,22.0
201907290300,62.0,21.0,34.0,72.0,20.0
201907290600,43.0,20.0,4.0,16.0,40.0
201907290900,42.0,18.0,23.0,12.0,14.0
201907291200,-27.0,22.0,24.0,35.0,22.0
201907291500,11.0,13.0,45.0,44.0,38.0
201907291800,12.0,18.0,76.0,20.0,37.0
201907292100,74.0,24.0,110.0,22.0,30.0
201907300000,47.0,39.0,98.0,19.0,28.0
201907300300,59.0,47.0,118.0,48.0,22.0
201907300600,65.0,31.0,106.0,147.0,43.0
201907300900,4.0,35.0,64.0,34.0,4.0
201907301200,179.0,44.0,72.0,26.0,16.0
201907301500,927.0,62.0,79.0,96.0,15.0
201907301800,128.0,20.0,103.0,53.0,24.0
201907302100,125.0,79.0,90.0,34.0,40.0
201907310000,153.0,65.0,47.0,28.0,11.0
201907310300,176.0,58.0,7.0,40.0,28.0
201907310600,188.0,62.0,37.0,156.0,48.0
201907310900,257.0,58.0,50.0,234.0,31.0
201907311200,257.0,53.0,25.0,63.0,27.0
201907311500,197.0,5.0,23.0,133.0,48.0
201907311800,266.0,14.0,47.0,150.0,19.0
201907312100,240.0,22.0,70.0,78.0,133.0
201908010000,247.0,35.0,38.0,49.0,58.0
201908010300,154.0,29.0,33.0,53.0,64.0
201908010600,89.0,23.0,66.0,38.0,28.0
201908010900,58.0,29.0,32.0,24.0,0.0
201908011200,53.0,18.0,47.0,27.0,23.0
201908011500,169.0,21.0,18.0,133.0,31.0
201908011800,136.0,26.0,27.0,121.0,26.0
201908012100,95.0,31.0,20.0,78.0,40.0
201908020000,74.0,45.0,25.0,81.0,30.0
201908020300,75.0,84.0,20.0,113.0,22.0
201908020600,45.0,50.0,17.0,119.0,34.0
201908020900,50.0,86.0,13.0,153.0,13.0
201908021200,31.0,20.0,21.0,100.0,14.0
201908021500,37.0,23.0,23.0,135.0,4.0
201908021800,28.0,25.0,15.0,194.0,4.0
201908022100,24.0,41.0,23.0,102.0,5.0
201908030000,24.0,58.0,11.0,128.0,14.0
201908030300,14.0,76.0,1.0,79.0,9.0
201908030600,28.0,32.0,22.0,120.0,19.0
201908030900,18.0,45.0,26.0,84.0,2.0
201908031200,11.0,36.0,24.0,39.0,5.0
201908031500,15.0,33.0,27.0,73.0,35.0
201908031800,20.0,10.0,18.0,46.0,39.0
201908032100,40.0,28.0,13.0,24.0,37.0
201908040000,33.0,24.0,33.0,17.0,42.0
201908040300,15.0,38.0,26.0,25.0,38.0
201908040600,55.0,28.0,27.0,55.0,39.0
201908040900,-96.0,40.0,18.0,24.0,20.0
201908041200,53.0,21.0,91.0,36.0,24.0
201908041500,99.0,56.0,25.0,62.0,6.0
201908041800,69.0,19.0,23.0,58.0,38.0
201908042100,178.0,36.0,30.0,27.0,45.0
201908050000,172.0,29.0,28.0,25.0,34.0
201908050300,227.0,11.0,16.0,29.0,25.0
