TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
202101070900,53845.0,1.0,9.0,4.0,80.0,330.0,3.0,-10.3,-29.0,20.0,1045.5,7.0,0.4,2.0,cma,24.0
202101071000,53845.0,1.0,9.0,4.0,80.0,330.0,3.0,-10.3,-29.0,20.0,1045.5,7.0,0.4,2.0,cma,24.0
202101071100,53845.0,1.0,9.0,4.0,80.0,330.0,3.0,-10.3,-29.0,20.0,1045.5,7.0,0.4,2.0,cma,24.0
202101071200,53845.0,1.0,9.0,4.0,80.0,340.0,3.0,-12.2,-28.7,23.9,1047.9,2.0,1.1,2.0,cma,19.0
202101071300,53845.0,1.0,9.0,4.0,80.0,340.0,3.0,-12.2,-28.7,23.9,1047.9,2.0,1.1,2.0,cma,19.0
202101071400,53845.0,1.0,9.0,4.0,80.0,340.0,3.0,-12.2,-28.7,23.9,1047.9,2.0,1.1,2.0,cma,19.0
202101071500,53845.0,1.0,9.0,4.0,80.0,260.0,2.0,-15.7,-27.1,36.9,1046.6,7.0,0.2,2.0,cma,18.0
202101071600,53845.0,1.0,9.0,4.0,80.0,260.0,2.0,-15.7,-27.1,36.9,1046.6,7.0,0.2,2.0,cma,18.0
202101071700,53845.0,1.0,9.0,4.0,80.0,260.0,2.0,-15.7,-27.1,36.9,1046.6,7.0,0.2,2.0,cma,18.0
202101071800,53845.0,1.0,9.0,4.0,80.0,40.0,2.0,-19.1,-25.7,55.9,1045.7,7.0,0.5,2.0,cma,25.0
202101071900,53845.0,1.0,9.0,4.0,80.0,40.0,2.0,-19.1,-25.7,55.9,1045.7,7.0,0.5,2.0,cma,25.0
202101072000,53845.0,1.0,9.0,4.0,80.0,40.0,2.0,-19.1,-25.7,55.9,1045.7,7.0,0.5,2.0,cma,25.0
202101072100,53845.0,1.0,9.0,4.0,80.0,330.0,1.0,-20.3,-25.3,64.3,1045.4,7.0,0.2,2.0,cma,29.0
202101072200,53845.0,1.0,9.0,4.0,80.0,330.0,1.0,-20.3,-25.3,64.3,1045.4,7.0,0.2,2.0,cma,29.0
202101072300,53845.0,1.0,9.0,4.0,80.0,330.0,1.0,-20.3,-25.3,64.3,1045.4,7.0,0.2,2.0,cma,29.0
202101080000,53845.0,1.0,9.0,4.0,80.0,310.0,1.0,-21.3,-25.6,68.2,1047.5,2.0,1.0,2.0,cma,26.0
202101080100,53845.0,1.0,9.0,4.0,80.0,310.0,1.0,-21.3,-25.6,68.2,1047.5,2.0,1.0,2.0,cma,26.0
202101080200,53845.0,1.0,9.0,4.0,80.0,310.0,1.0,-21.3,-25.6,68.2,1047.5,2.0,1.0,2.0,cma,26.0
202101080300,53845.0,1.0,9.0,4.0,80.0,60.0,2.0,-12.5,-23.9,38.0,1045.9,4.0,0.0,2.0,cma,27.0
202101080400,53845.0,1.0,9.0,4.0,80.0,60.0,2.0,-12.5,-23.9,38.0,1045.9,4.0,0.0,2.0,cma,27.0
202101080500,53845.0,1.0,9.0,4.0,80.0,60.0,2.0,-12.5,-23.9,38.0,1045.9,4.0,0.0,2.0,cma,27.0
202101080600,53845.0,1.0,9.0,4.0,80.0,300.0,4.0,-7.7,-26.3,20.9,1041.8,7.0,3.1,2.0,cma,27.0
202101080700,53845.0,1.0,9.0,4.0,80.0,300.0,4.0,-7.7,-26.3,20.9,1041.8,7.0,3.1,2.0,cma,27.0
202101080800,53845.0,1.0,9.0,4.0,80.0,300.0,4.0,-7.7,-26.3,20.9,1041.8,7.0,3.1,2.0,cma,27.0
202101080900,53845.0,1.0,9.0,4.0,80.0,350.0,2.0,-6.7,-25.4,21.0,1040.6,7.0,1.1,2.0,cma,40.0
202101081000,53845.0,1.0,9.0,4.0,80.0,350.0,2.0,-6.7,-25.4,21.0,1040.6,7.0,1.1,2.0,cma,40.0
202101081100,53845.0,1.0,9.0,4.0,80.0,350.0,2.0,-6.7,-25.4,21.0,1040.6,7.0,1.1,2.0,cma,40.0
202101081200,53845.0,1.0,9.0,4.0,80.0,10.0,1.0,-9.6,-24.0,29.9,1042.6,2.0,0.7,2.0,cma,38.0
202101081300,53845.0,1.0,9.0,4.0,80.0,10.0,1.0,-9.6,-24.0,29.9,1042.6,2.0,0.7,2.0,cma,38.0
202101081400,53845.0,1.0,9.0,4.0,80.0,10.0,1.0,-9.6,-24.0,29.9,1042.6,2.0,0.7,2.0,cma,38.0
202101081500,53845.0,1.0,9.0,4.0,80.0,300.0,1.0,-14.2,-22.1,51.2,1041.8,2.0,0.4,2.0,cma,14.0
202101081600,53845.0,1.0,9.0,4.0,80.0,300.0,1.0,-14.2,-22.1,51.2,1041.8,2.0,0.4,2.0,cma,14.0
202101081700,53845.0,1.0,9.0,4.0,80.0,300.0,1.0,-14.2,-22.1,51.2,1041.8,2.0,0.4,2.0,cma,14.0
202101081800,53845.0,1.0,9.0,4.0,80.0,300.0,1.0,-14.2,-22.1,51.2,1041.8,2.0,0.4,2.0,cma,14.0
