TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,IX,PM10
202207150100,146.0,23.0,1.5,995.2,1002.0,23.8,21.4,87.0,25.5,-,6.0,6.0,-,2000.0,24.4,3.0,,12.0
202207150200,146.0,25.0,0.9,995.2,1002.0,23.5,21.3,88.0,25.3,-,5.0,5.0,-,2000.0,23.9,3.0,,18.0
202207150300,146.0,27.0,1.0,995.0,1001.8,23.4,21.2,88.0,25.2,-,7.0,7.0,Sc,2000.0,23.9,3.0,2.0,18.0
202207150400,146.0,0.0,0.2,994.6,1001.5,22.9,20.9,89.0,24.7,-,6.0,6.0,Sc,1580.0,23.2,3.0,2.0,8.0
202207150500,146.0,18.0,0.7,994.7,1001.6,22.4,21.0,92.0,24.9,-,7.0,7.0,Sc,1508.0,22.7,3.0,2.0,19.0
202207150600,146.0,20.0,0.5,994.9,1001.8,22.1,20.7,92.0,24.4,-,4.0,4.0,Sc,1270.0,22.6,3.0,2.0,31.0
202207150700,146.0,0.0,0.1,995.1,1001.9,23.2,21.0,88.0,24.9,-,3.0,3.0,Sc,1590.0,24.7,3.0,2.0,38.0
202207150800,146.0,0.0,0.0,994.9,1001.7,24.3,21.0,82.0,24.9,-,7.0,7.0,Sc,1622.0,26.7,3.0,2.0,0.0
202207150900,146.0,32.0,1.5,994.6,1001.4,24.5,21.0,81.0,24.9,-,4.0,4.0,Sc,1326.0,27.8,3.0,2.0,38.0
202207151000,146.0,25.0,1.5,994.3,1001.1,26.1,20.4,71.0,24.0,-,7.0,6.0,ScCi,1656.0,32.9,3.0,2.0,54.0
202207151100,146.0,32.0,1.8,994.8,1001.6,27.2,20.0,65.0,23.4,-,7.0,5.0,ScCi,2000.0,37.2,3.0,2.0,61.0
202207151200,146.0,34.0,1.5,994.4,1001.2,27.5,19.8,63.0,23.1,-,8.0,5.0,ScCi,2000.0,37.4,3.0,2.0,75.0
202207151300,146.0,32.0,0.9,993.8,1000.5,28.3,19.5,59.0,22.7,-,9.0,0.0,Ci,2000.0,38.8,3.0,2.0,50.0
202207151400,146.0,32.0,0.8,993.2,999.9,29.1,20.2,59.0,23.7,-,9.0,0.0,Ci,2000.0,38.6,3.0,2.0,180.0
202207151500,146.0,29.0,1.3,992.6,999.3,29.8,20.6,58.0,24.3,-,9.0,0.0,Ci,2000.0,40.0,3.0,2.0,60.0
202207151600,146.0,29.0,1.6,992.3,999.0,30.2,20.4,56.0,24.0,-,8.0,1.0,ScCi,2000.0,39.9,3.0,2.0,24.0
202207151700,146.0,34.0,1.4,991.6,998.3,28.8,20.2,60.0,23.7,-,7.0,2.0,ScCi,2000.0,34.6,3.0,2.0,57.0
202207151800,146.0,32.0,1.1,991.3,998.0,29.5,19.7,56.0,22.9,-,2.0,2.0,Sc,2000.0,32.0,3.0,2.0,30.0
202207151900,146.0,27.0,1.5,991.6,998.3,28.6,21.3,65.0,25.3,-,0.0,0.0,-,2000.0,28.9,3.0,2.0,17.0
202207152000,146.0,27.0,2.3,991.9,998.7,26.5,20.3,69.0,23.8,-,0.0,0.0,-,2000.0,26.0,3.0,2.0,70.0
202207152100,146.0,25.0,1.0,992.5,999.3,25.6,20.3,73.0,23.8,-,4.0,0.0,Ci,2000.0,25.1,3.0,2.0,49.0
202207152200,146.0,23.0,1.2,993.1,999.9,24.8,20.9,79.0,24.7,-,2.0,0.0,-,1878.0,24.5,3.0,2.0,45.0
202207152300,146.0,23.0,1.4,993.0,999.8,24.5,20.8,80.0,24.6,-,2.0,0.0,-,1742.0,24.1,3.0,2.0,166.0
202207160000,146.0,23.0,1.5,992.6,999.4,24.2,21.3,84.0,25.3,-,6.0,0.0,Ci,1282.0,23.8,3.0,2.0,158.0
202207160100,146.0,23.0,1.5,992.3,999.1,23.6,21.6,89.0,25.8,19,7.0,1.0,-,723.0,23.9,3.0,2.0,96.0
202207160200,146.0,23.0,1.1,992.0,998.8,23.7,21.7,89.0,26.0,19,6.0,6.0,-,653.0,23.9,3.0,2.0,46.0
202207160300,146.0,23.0,1.6,991.8,998.6,23.8,21.8,89.0,26.1,19,8.0,6.0,ScCi,607.0,24.6,3.0,1.0,42.0
202207160400,146.0,18.0,0.7,992.0,998.8,23.4,21.4,89.0,25.5,19,8.0,6.0,ScCi,717.0,24.0,3.0,1.0,30.0
202207160500,146.0,16.0,0.6,992.1,998.9,23.2,20.9,87.0,24.7,19,4.0,4.0,Sc,977.0,23.4,3.0,1.0,6.0
202207160600,146.0,16.0,0.7,992.1,998.9,23.1,20.8,87.0,24.6,19,5.0,5.0,Sc,1073.0,23.6,3.0,1.0,16.0
202207160700,146.0,14.0,0.8,992.5,999.3,23.6,21.1,86.0,25.0,19,8.0,6.0,ScCi,973.0,24.6,3.0,1.0,28.0
202207160800,146.0,14.0,0.7,992.7,999.5,25.2,21.4,80.0,25.5,19,8.0,3.0,ScCi,1333.0,26.8,3.0,2.0,11.0
202207160900,146.0,23.0,1.3,992.8,999.6,26.1,21.7,77.0,26.0,-,8.0,5.0,ScCi,1824.0,29.4,3.0,2.0,11.0
202207161000,146.0,27.0,1.2,992.7,999.5,26.9,20.9,70.0,24.7,-,8.0,2.0,ScCi,2000.0,34.0,3.0,2.0,17.0
202207161100,146.0,23.0,1.3,992.4,999.1,27.3,20.3,66.0,23.8,-,9.0,8.0,ScCi,2000.0,31.6,3.0,2.0,137.0
202207161200,146.0,20.0,1.6,992.2,998.9,28.6,21.1,64.0,25.0,-,8.0,8.0,Sc,2000.0,33.2,3.0,2.0,124.0
202207161300,146.0,25.0,2.2,991.9,998.6,29.9,20.7,58.0,24.4,-,7.0,7.0,Sc,2000.0,39.6,3.0,2.0,53.0
202207161400,146.0,27.0,3.5,991.9,998.6,30.0,19.6,54.0,22.8,-,4.0,4.0,Sc,2000.0,41.2,3.0,2.0,158.0
202207161500,146.0,27.0,4.4,991.7,998.4,29.9,19.2,53.0,22.2,-,3.0,3.0,Sc,2000.0,43.8,3.0,2.0,502.0
202207161600,146.0,27.0,2.9,991.9,998.6,29.8,20.9,59.0,24.7,-,3.0,3.0,Sc,2000.0,43.3,3.0,2.0,178.0
202207161700,146.0,27.0,3.9,992.1,998.8,27.9,20.7,65.0,24.4,-,4.0,3.0,ScCi,2000.0,39.2,3.0,2.0,64.0
202207161800,146.0,25.0,2.9,992.5,999.2,27.8,19.8,62.0,23.1,-,4.0,3.0,ScCi,2000.0,34.1,3.0,2.0,17.0
202207161900,146.0,27.0,3.0,992.9,999.7,26.5,21.0,72.0,24.9,-,6.0,5.0,-,2000.0,29.9,3.0,,31.0
202207162000,146.0,27.0,1.8,993.3,1000.1,25.4,20.2,73.0,23.7,-,4.0,1.0,-,2000.0,26.9,3.0,,99.0
202207162100,146.0,25.0,1.5,994.1,1000.9,24.8,20.2,76.0,23.7,-,4.0,4.0,Sc,2000.0,25.7,3.0,2.0,13.0
202207162200,146.0,23.0,0.8,994.1,1000.9,24.9,20.5,77.0,24.1,-,8.0,5.0,-,2000.0,25.2,3.0,,35.0
202207162300,146.0,23.0,1.3,993.8,1000.6,24.5,21.2,82.0,25.2,-,5.0,3.0,-,2000.0,25.0,3.0,,67.0
202207170000,146.0,23.0,1.3,994.0,1000.8,24.5,21.4,83.0,25.5,-,8.0,8.0,Sc,2000.0,25.0,3.0,2.0,72.0
202207170100,146.0,23.0,1.2,993.8,1000.6,24.3,21.2,83.0,25.2,-,9.0,2.0,-,2000.0,24.7,3.0,,43.0
202207170200,146.0,23.0,0.7,993.7,1000.5,24.3,21.0,82.0,24.9,-,10.0,4.0,-,2000.0,24.5,3.0,2.0,22.0
202207170300,146.0,23.0,0.6,993.6,1000.4,24.1,21.0,83.0,24.9,-,6.0,6.0,Sc,2000.0,24.3,3.0,2.0,18.0
202207170400,146.0,23.0,1.4,993.8,1000.6,23.9,21.2,85.0,25.2,-,9.0,9.0,Sc,2000.0,24.3,3.0,2.0,17.0
202207170500,146.0,25.0,1.4,993.9,1000.7,23.7,21.4,87.0,25.5,-,7.0,7.0,Sc,1635.0,24.0,3.0,2.0,33.0
202207170600,146.0,23.0,1.5,994.5,1001.3,23.7,21.5,88.0,25.6,-,9.0,3.0,ScCc,1189.0,24.2,3.0,2.0,46.0
202207170700,146.0,23.0,1.7,994.8,1001.6,24.1,21.6,86.0,25.8,-,9.0,3.0,ScCi,1255.0,25.3,3.0,2.0,31.0
202207170800,146.0,23.0,1.9,995.0,1001.8,24.9,21.6,82.0,25.8,-,8.0,4.0,ScCi,1960.0,27.1,3.0,2.0,15.0
202207170900,146.0,25.0,2.1,995.2,1002.0,25.9,20.9,74.0,24.7,-,7.0,5.0,ScCi,2000.0,29.4,3.0,2.0,4.0
202207171000,146.0,23.0,2.2,995.0,1001.8,26.8,20.6,69.0,24.3,-,7.0,5.0,ScCi,2000.0,33.9,3.0,2.0,0.0
202207171100,146.0,25.0,2.3,994.8,1001.5,29.0,20.9,62.0,24.7,-,7.0,5.0,ScCi,2000.0,39.9,3.0,2.0,35.0
202207171200,146.0,23.0,2.3,994.7,1001.4,29.0,20.4,60.0,24.0,-,8.0,3.0,ScCi,2000.0,41.6,3.0,2.0,74.0
202207171300,146.0,25.0,2.2,994.3,1001.0,29.4,21.8,64.0,26.1,-,8.0,4.0,ScCi,2000.0,42.4,3.0,2.0,105.0
202207171400,146.0,25.0,3.0,994.2,1000.9,28.5,20.5,62.0,24.1,-,9.0,9.0,Sc,2000.0,38.3,3.0,2.0,250.0
202207171500,146.0,23.0,2.4,994.1,1000.8,28.2,20.7,64.0,24.4,-,9.0,4.0,ScCi,2000.0,35.5,3.0,2.0,53.0
202207171600,146.0,23.0,2.2,994.2,1000.9,28.1,21.1,66.0,25.0,-,9.0,4.0,ScCi,2000.0,34.2,3.0,2.0,26.0
202207171700,146.0,25.0,1.4,993.9,1000.6,27.7,22.1,72.0,26.6,-,9.0,0.0,Ci,2000.0,32.1,3.0,2.0,44.0
202207171800,146.0,27.0,1.5,993.5,1000.3,27.2,22.1,74.0,26.6,-,9.0,0.0,Ci,2000.0,30.8,3.0,2.0,38.0
202207171900,146.0,27.0,1.3,993.7,1000.5,26.8,21.9,75.0,26.3,-,10.0,9.0,-,2000.0,29.1,3.0,2.0,54.0
202207172000,146.0,27.0,1.2,994.3,1001.1,26.7,22.1,76.0,26.6,-,10.0,1.0,-,1999.0,27.6,3.0,2.0,
202207172100,146.0,34.0,0.6,995.2,1002.0,26.6,22.4,78.0,27.1,-,10.0,7.0,ScAs,1723.0,27.5,3.0,2.0,27.0
202207172200,146.0,0.0,0.2,995.7,1002.5,26.4,22.4,79.0,27.1,-,10.0,0.0,-,1512.0,26.9,3.0,2.0,0.0
202207172300,146.0,11.0,1.2,995.5,1002.3,25.8,22.0,80.0,26.4,-,10.0,9.0,-,2000.0,26.2,3.0,2.0,1.0
202207180000,146.0,11.0,0.9,994.9,1001.7,26.0,22.4,81.0,27.1,-,9.0,7.0,AcCi,1993.0,26.1,3.0,2.0,54.0
202207180100,146.0,0.0,0.1,994.9,1001.7,25.6,22.0,81.0,26.4,-,6.0,6.0,-,1997.0,26.0,3.0,2.0,76.0
202207180200,146.0,9.0,1.2,994.1,1000.9,25.8,22.0,80.0,26.4,01,10.0,7.0,ScAs,2000.0,25.7,4.0,1.0,114.0
202207180300,146.0,14.0,1.6,993.7,1000.5,26.1,21.5,76.0,25.6,01,10.0,7.0,ScAs,1999.0,25.6,4.0,1.0,120.0
202207180400,146.0,16.0,1.2,995.1,1002.0,22.6,20.8,90.0,24.6,01,10.0,7.0,StNs,213.0,24.2,4.0,1.0,202.0
202207180500,146.0,9.0,1.0,994.6,1001.5,22.6,21.9,96.0,26.3,01,10.0,7.0,StNs,245.0,24.4,4.0,1.0,124.0
202207180600,146.0,14.0,1.0,993.9,1000.8,21.9,21.2,96.0,25.2,01,10.0,7.0,StNs,167.0,23.9,4.0,1.0,30.0
202207180700,146.0,14.0,1.2,993.2,1000.1,21.5,20.9,97.0,24.7,01,10.0,7.0,StNs,329.0,23.8,4.0,1.0,30.0
202207180800,146.0,9.0,0.6,992.8,999.7,22.0,21.4,97.0,25.5,01,10.0,8.0,StNs,428.0,24.6,4.0,1.0,23.0
202207180900,146.0,9.0,0.9,992.4,999.3,22.0,21.5,97.0,25.6,01,10.0,8.0,StNs,141.0,24.5,1.0,1.0,18.0
202207181000,146.0,11.0,1.7,992.2,999.1,22.3,21.8,97.0,26.1,01,10.0,8.0,StNs,97.0,24.6,4.0,1.0,39.0
202207181100,146.0,7.0,1.1,991.8,998.6,22.7,22.4,98.0,27.1,01,10.0,8.0,StNs,204.0,25.3,4.0,1.0,10.0
202207181200,146.0,9.0,2.1,991.5,998.3,23.1,22.6,97.0,27.4,01,10.0,8.0,StNs,440.0,26.2,4.0,1.0,19.0
202207181300,146.0,11.0,2.1,990.8,997.6,24.8,23.2,91.0,28.4,01,10.0,9.0,StNs,2000.0,29.6,4.0,1.0,21.0
202207181400,146.0,11.0,1.4,990.5,997.3,24.2,22.9,93.0,27.9,01,10.0,9.0,StNs,877.0,27.3,4.0,1.0,0.0
202207181500,146.0,14.0,1.6,990.3,997.1,24.6,23.0,91.0,28.1,01,10.0,9.0,StNs,2000.0,27.3,4.0,1.0,0.0
202207181600,146.0,14.0,1.3,989.9,996.7,23.8,22.9,95.0,27.9,01,10.0,8.0,StNs,1440.0,26.4,4.0,1.0,7.0
202207181700,146.0,11.0,1.4,989.6,996.4,23.5,22.9,97.0,27.9,01,5.0,5.0,StNs,300.0,25.7,4.0,1.0,6.0
202207181800,146.0,9.0,0.8,989.7,996.5,23.8,23.2,97.0,28.4,01,10.0,7.0,StNs,1276.0,25.8,4.0,1.0,9.0
202207181900,146.0,36.0,0.7,990.1,996.9,23.8,23.2,97.0,28.4,1901,10.0,9.0,StNs,563.0,25.5,4.0,1.0,8.0
202207182000,146.0,36.0,0.6,990.6,997.4,23.7,23.3,98.0,28.6,1901,10.0,9.0,StNs,216.0,25.2,4.0,1.0,12.0
202207182100,146.0,2.0,1.0,991.2,998.0,22.7,22.3,98.0,26.9,1901,10.0,9.0,StNs,220.0,24.8,1.0,1.0,6.0
202207182200,146.0,5.0,0.5,991.7,998.5,22.6,22.2,98.0,26.8,1901,10.0,9.0,StNs,470.0,24.7,4.0,1.0,7.0
202207182300,146.0,0.0,0.4,992.0,998.8,22.9,22.5,98.0,27.2,1901,10.0,8.0,ScAs,1924.0,24.7,4.0,1.0,8.0
202207190000,146.0,32.0,1.4,992.0,998.8,22.7,22.3,98.0,26.9,19,6.0,6.0,Sc,470.0,24.6,3.0,1.0,9.0
202207190100,146.0,32.0,1.7,992.5,999.4,22.3,21.9,98.0,26.3,1901,10.0,8.0,StNs,222.0,24.2,4.0,1.0,4.0
202207190200,146.0,27.0,1.0,992.7,999.6,22.2,21.8,98.0,26.1,1901,10.0,9.0,StNs,140.0,24.1,4.0,1.0,11.0
202207190300,146.0,27.0,0.9,992.9,999.8,22.0,21.6,98.0,25.8,1901,10.0,9.0,StNs,210.0,24.0,4.0,1.0,18.0
202207190400,146.0,29.0,1.6,993.1,1000.0,21.9,21.5,98.0,25.6,1901,9.0,9.0,Sc,463.0,23.7,4.0,1.0,25.0
202207190500,146.0,32.0,1.3,993.7,1000.6,21.9,21.3,97.0,25.3,19,6.0,6.0,Sc,569.0,23.7,3.0,1.0,23.0
202207190600,146.0,29.0,1.1,994.3,1001.2,21.9,21.2,96.0,25.2,19,8.0,8.0,Sc,691.0,23.7,3.0,1.0,11.0
202207190700,146.0,0.0,0.2,994.6,1001.5,22.3,21.2,94.0,25.2,19,7.0,7.0,Sc,910.0,24.4,3.0,1.0,20.0
202207190800,146.0,23.0,1.2,995.0,1001.8,23.1,21.5,91.0,25.6,19,8.0,8.0,Sc,1545.0,26.3,3.0,2.0,13.0
202207190900,146.0,20.0,1.0,996.1,1002.9,23.5,21.7,90.0,26.0,-,8.0,8.0,Sc,1550.0,27.0,3.0,2.0,1.0
202207191000,146.0,23.0,0.8,996.2,1003.0,24.8,21.9,84.0,26.3,-,8.0,8.0,Sc,2000.0,28.5,3.0,2.0,0.0
202207191100,146.0,23.0,1.0,996.4,1003.2,25.9,22.5,82.0,27.2,-,10.0,7.0,ScAs,1321.0,29.8,3.0,2.0,66.0
202207191200,146.0,0.0,0.4,996.4,1003.2,26.6,22.4,78.0,27.1,-,9.0,9.0,Sc,1124.0,32.6,3.0,2.0,87.0
202207191300,146.0,23.0,2.5,996.1,1002.9,27.2,22.8,77.0,27.7,-,7.0,7.0,Sc,1648.0,32.2,3.0,2.0,130.0
202207191400,146.0,27.0,2.7,996.2,1002.9,28.8,22.2,68.0,26.8,-,6.0,6.0,Sc,1988.0,38.5,3.0,2.0,174.0
202207191500,146.0,27.0,3.6,996.3,1003.0,28.6,22.3,69.0,26.9,-,6.0,6.0,Sc,1962.0,37.2,3.0,2.0,181.0
202207191600,146.0,27.0,3.1,996.6,1003.3,28.2,22.2,70.0,26.8,-,7.0,6.0,ScCi,1924.0,34.5,3.0,2.0,182.0
202207191700,146.0,27.0,3.2,997.0,1003.8,27.5,21.7,71.0,26.0,-,8.0,3.0,ScCi,1973.0,32.4,3.0,2.0,
202207191800,146.0,27.0,3.3,997.6,1004.4,27.3,22.4,75.0,27.1,-,6.0,2.0,ScCi,1827.0,30.2,3.0,2.0,
202207191900,146.0,25.0,2.1,998.2,1005.0,26.0,22.4,81.0,27.1,-,9.0,1.0,-,1795.0,27.4,3.0,,
202207192000,146.0,27.0,2.1,998.8,1005.7,25.1,22.1,84.0,26.6,-,7.0,3.0,-,1816.0,25.7,3.0,,61.0
202207192100,146.0,25.0,1.7,999.4,1006.3,24.9,22.3,86.0,26.9,-,7.0,3.0,ScAc,1669.0,24.9,3.0,2.0,63.0
202207192200,146.0,25.0,1.0,999.8,1006.6,24.5,22.3,88.0,26.9,-,7.0,3.0,-,1517.0,24.4,3.0,,49.0
202207192300,146.0,23.0,1.2,1000.1,1006.9,24.6,22.4,88.0,27.1,-,9.0,5.0,-,1128.0,24.8,3.0,,63.0
202207200000,146.0,0.0,0.4,999.8,1006.6,24.4,22.0,87.0,26.4,-,9.0,4.0,ScCi,1493.0,24.8,3.0,2.0,26.0
202207200100,146.0,0.0,0.4,999.8,1006.6,24.0,22.0,89.0,26.4,-,10.0,2.0,-,1352.0,24.4,3.0,,22.0
202207200200,146.0,11.0,1.1,999.8,1006.7,23.6,21.8,90.0,26.1,-,10.0,7.0,-,1280.0,24.3,3.0,,31.0
202207200300,146.0,14.0,0.8,1000.0,1006.9,23.3,21.7,91.0,26.0,-,9.0,4.0,ScCi,1253.0,24.2,3.0,2.0,51.0
202207200400,146.0,11.0,1.0,1000.3,1007.2,23.2,21.6,91.0,25.8,-,8.0,5.0,ScCi,1293.0,23.8,3.0,2.0,32.0
202207200500,146.0,14.0,1.0,1000.3,1007.2,22.9,21.3,91.0,25.3,-,9.0,6.0,ScCi,1210.0,23.6,3.0,2.0,32.0
202207200600,146.0,16.0,0.8,1000.8,1007.7,22.9,21.5,92.0,25.6,-,8.0,4.0,ScCi,1328.0,23.5,3.0,2.0,24.0
202207200700,146.0,11.0,0.5,1001.1,1008.0,24.0,21.6,87.0,25.8,-,7.0,3.0,ScCi,1825.0,25.2,3.0,2.0,46.0
202207200800,146.0,16.0,0.7,1001.3,1008.2,25.4,22.2,83.0,26.8,-,8.0,2.0,ScCsCc,2000.0,27.6,3.0,2.0,38.0
202207200900,146.0,32.0,0.6,1001.1,1007.9,26.1,21.9,78.0,26.3,-,8.0,4.0,ScCi,2000.0,30.6,3.0,2.0,83.0
202207201000,146.0,34.0,0.9,1001.0,1007.8,27.2,22.5,76.0,27.2,-,8.0,3.0,ScCi,2000.0,33.5,3.0,2.0,160.0
202207201100,146.0,27.0,0.8,1000.6,1007.4,28.4,21.4,66.0,25.5,-,5.0,1.0,ScCsCc,2000.0,38.7,3.0,2.0,224.0
202207201200,146.0,34.0,1.3,1000.1,1006.8,29.3,21.5,63.0,25.6,-,5.0,1.0,ScCi,2000.0,42.2,3.0,2.0,251.0
202207201300,146.0,36.0,1.3,999.6,1006.3,31.1,22.9,62.0,27.9,-,4.0,1.0,ScCsCi,2000.0,43.7,3.0,2.0,144.0
202207201400,146.0,34.0,1.6,999.2,1005.9,30.7,21.4,58.0,25.5,-,5.0,1.0,ScCsCi,2000.0,44.2,3.0,2.0,521.0
202207201500,146.0,32.0,2.1,998.8,1005.5,31.4,22.4,59.0,27.1,-,4.0,1.0,ScCs,2000.0,43.8,3.0,2.0,663.0
202207201600,146.0,32.0,1.5,998.6,1005.3,31.5,23.0,61.0,28.1,-,5.0,2.0,ScCc,2000.0,39.8,3.0,2.0,85.0
202207201700,146.0,27.0,2.4,998.6,1005.3,30.3,21.9,61.0,26.3,-,9.0,1.0,ScAc,2000.0,34.6,3.0,2.0,43.0
202207201800,146.0,27.0,2.3,998.4,1005.1,29.6,22.3,65.0,26.9,-,9.0,1.0,ScAcCi,2000.0,31.7,3.0,2.0,41.0
202207201900,146.0,27.0,1.9,998.4,1005.2,28.4,23.9,77.0,29.7,-,10.0,5.0,-,1202.0,29.7,3.0,,166.0
202207202000,146.0,29.0,1.1,998.1,1004.9,27.6,23.6,79.0,29.1,-,10.0,9.0,-,1158.0,28.6,3.0,,56.0
202207202100,146.0,25.0,0.8,998.6,1005.4,27.5,23.7,80.0,29.3,-,10.0,6.0,ScAs,1319.0,28.1,3.0,2.0,56.0
202207202200,146.0,0.0,0.4,998.2,1005.0,26.4,23.6,85.0,29.1,01,10.0,6.0,StNs,1240.0,27.5,4.0,1.0,43.0
202207202300,146.0,36.0,1.0,997.6,1004.4,25.5,23.9,91.0,29.7,01,10.0,8.0,ScAs,1100.0,27.4,4.0,1.0,63.0
202207210000,146.0,25.0,1.5,997.9,1004.8,25.2,23.2,89.0,28.4,1901,10.0,8.0,StNs,388.0,26.5,4.0,1.0,42.0
202207210100,146.0,14.0,1.4,996.7,1003.6,23.1,22.0,94.0,26.4,1901,10.0,9.0,StNs,872.0,25.8,4.0,1.0,51.0
202207210200,146.0,14.0,2.0,995.8,1002.6,23.2,22.1,94.0,26.6,1901,10.0,9.0,StNs,442.0,25.5,4.0,1.0,30.0
202207210300,146.0,14.0,2.5,994.5,1001.3,23.6,21.8,90.0,26.1,1901,10.0,6.0,ScAs,1921.0,25.0,4.0,1.0,35.0
202207210400,146.0,14.0,1.4,994.0,1000.8,23.9,21.9,89.0,26.3,-,10.0,9.0,ScAs,2000.0,25.2,3.0,2.0,14.0
202207210500,146.0,14.0,1.1,993.6,1000.4,24.3,22.1,88.0,26.6,01,10.0,9.0,StNs,2000.0,25.4,4.0,1.0,10.0
202207210600,146.0,14.0,2.0,993.0,999.8,24.6,22.4,88.0,27.1,01,10.0,9.0,ScAs,2000.0,25.6,4.0,1.0,14.0
202207210700,146.0,14.0,2.0,992.7,999.5,24.9,22.5,87.0,27.2,-,10.0,9.0,ScAs,2000.0,26.0,3.0,2.0,2.0
202207210800,146.0,16.0,1.3,992.4,999.2,26.3,23.1,83.0,28.3,-,10.0,8.0,ScAs,2000.0,26.6,3.0,2.0,7.0
202207210900,146.0,23.0,4.9,992.4,999.2,27.0,22.3,76.0,26.9,-,10.0,8.0,ScAs,2000.0,27.5,3.0,2.0,6.0
202207211000,146.0,20.0,4.4,992.8,999.6,26.3,22.7,81.0,27.6,-,10.0,8.0,ScAs,2000.0,28.1,3.0,2.0,12.0
202207211100,146.0,20.0,2.5,993.0,999.8,25.6,23.0,86.0,28.1,01,10.0,8.0,ScAs,1680.0,28.3,4.0,1.0,16.0
202207211200,146.0,23.0,5.0,993.6,1000.4,24.5,22.9,91.0,27.9,1901,10.0,9.0,StNs,834.0,26.7,4.0,1.0,5.0
202207211300,146.0,25.0,5.4,994.7,1001.5,24.0,21.5,86.0,25.6,1901,10.0,6.0,ScAs,1998.0,25.4,4.0,1.0,21.0
202207211400,146.0,25.0,6.1,995.6,1002.4,24.4,20.7,80.0,24.4,-,10.0,6.0,ScAs,1999.0,27.5,3.0,2.0,16.0
202207211500,146.0,27.0,4.2,996.4,1003.2,24.5,20.8,80.0,24.6,-,10.0,7.0,ScAs,1857.0,29.3,3.0,2.0,34.0
202207211600,146.0,27.0,3.7,996.5,1003.3,24.1,20.6,81.0,24.3,-,10.0,6.0,ScAs,2000.0,25.7,3.0,2.0,73.0
202207211700,146.0,29.0,4.0,996.6,1003.4,24.4,20.3,78.0,23.8,01,10.0,6.0,ScAs,2000.0,25.4,4.0,1.0,86.0
202207211800,146.0,29.0,2.5,996.9,1003.7,24.8,20.4,77.0,24.0,-,7.0,7.0,Sc,2000.0,26.2,3.0,2.0,99.0
202207211900,146.0,27.0,3.0,997.1,1003.9,24.8,21.1,80.0,25.0,-,4.0,1.0,-,1967.0,25.8,3.0,,99.0
202207212000,146.0,27.0,3.6,997.8,1004.6,24.2,20.5,80.0,24.1,-,9.0,3.0,-,1736.0,24.2,3.0,,74.0
202207212100,146.0,27.0,3.1,998.5,1005.3,24.0,20.5,81.0,24.1,-,9.0,9.0,Sc,1721.0,23.9,3.0,2.0,81.0
202207212200,146.0,25.0,1.8,999.2,1006.0,23.8,20.5,82.0,24.1,-,10.0,0.0,-,1638.0,23.8,3.0,,34.0
202207212300,146.0,25.0,2.4,999.3,1006.2,23.7,21.0,85.0,24.9,-,8.0,8.0,-,1316.0,23.7,3.0,,60.0
202207220000,146.0,25.0,2.2,999.5,1006.4,23.6,20.9,85.0,24.7,-,8.0,8.0,Sc,1450.0,23.6,3.0,2.0,34.0
202207220100,146.0,27.0,2.0,999.5,1006.4,23.3,21.0,87.0,24.9,-,7.0,6.0,-,1423.0,23.4,3.0,,28.0
202207220200,146.0,25.0,1.7,999.7,1006.6,23.0,21.0,89.0,24.9,-,7.0,4.0,-,1395.0,23.1,3.0,,32.0
202207220300,146.0,25.0,1.0,999.6,1006.5,23.0,21.0,89.0,24.9,-,8.0,8.0,Sc,1345.0,23.5,3.0,2.0,37.0
202207220400,146.0,25.0,1.7,999.7,1006.6,23.2,21.0,88.0,24.9,-,10.0,7.0,ScAs,1498.0,23.5,3.0,2.0,25.0
202207220500,146.0,27.0,0.6,999.5,1006.4,23.0,21.0,89.0,24.9,-,8.0,6.0,ScAc,1667.0,23.6,3.0,2.0,24.0
202207220600,146.0,27.0,1.5,999.9,1006.8,22.8,20.8,89.0,24.6,-,2.0,2.0,Cu,1664.0,22.8,3.0,2.0,15.0
202207220700,146.0,27.0,1.9,1000.3,1007.2,23.5,21.0,86.0,24.9,-,7.0,4.0,ScAc,1995.0,24.5,3.0,2.0,8.0
202207220800,146.0,32.0,1.6,1000.3,1007.1,24.5,21.0,81.0,24.9,-,5.0,5.0,Sc,1994.0,27.1,3.0,2.0,13.0
202207220900,146.0,32.0,2.9,1000.2,1007.1,25.5,20.5,74.0,24.1,-,6.0,6.0,Sc,1809.0,30.4,3.0,2.0,16.0
202207221000,146.0,36.0,1.9,999.8,1006.6,26.7,20.5,69.0,24.1,-,7.0,6.0,ScAc,2000.0,33.7,3.0,2.0,57.0
202207221100,146.0,25.0,1.8,999.8,1006.6,26.1,19.9,69.0,23.2,-,7.0,7.0,Sc,2000.0,30.2,3.0,2.0,82.0
202207221200,146.0,29.0,2.0,999.6,1006.4,27.5,20.0,64.0,23.4,-,7.0,7.0,Sc,2000.0,35.9,3.0,2.0,26.0
202207221300,146.0,25.0,2.7,999.1,1005.9,27.4,21.2,69.0,25.2,-,7.0,7.0,Sc,2000.0,36.1,3.0,2.0,79.0
202207221400,146.0,27.0,2.7,998.9,1005.7,28.2,20.9,65.0,24.7,-,5.0,5.0,Cu,2000.0,39.4,3.0,2.0,54.0
